iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.10859528160654008,8.97248219687777e-17,-3.612091153719928e-17,1.0,0.0,2023-07-14_20:32:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.10460862703621387,0.07448380618222768,-0.045257994989883595,0.9961946980917455,0.08726646259971634,2023-07-14_20:32:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.10136088100261986,0.1597885497876437,-0.059943169338858536,0.9853296076980407,0.17150162310009914,2023-07-14_20:32:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.09953043959103607,0.24266731757761562,-0.03787504213615799,0.9693699263763389,0.24814403255543077,2023-07-14_20:32:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.09859673096798363,0.32479964953290097,-0.05322378716085157,0.9442840759769069,0.3353837468129611,2023-07-14_20:32:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.09855549328495027,0.3080461664072758,-0.07780046777680226,0.9481849221409775,0.3233228498806801,2023-07-14_20:32:13,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
9,0.09852849401067942,0.30955290457026785,-0.06762292952696589,0.9484746378656108,0.3224097440891145,2023-07-14_20:32:13,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
11,0.09852827503345907,0.3083818585101236,-0.06978757071227219,0.9486992802336901,0.32170001046376784,2023-07-14_20:32:13,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10421198792755604,8.97248219687777e-17,-3.612091153719928e-17,1.0,0.0,2023-07-14_20:32:38,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.0994843235239396,0.1382996423768186,-0.10500904020840264,0.9848077530122081,0.17453292519943253,2023-07-14_20:32:38,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.09684322064276923,0.3018927981058982,-0.05470652755744333,0.951770946338665,0.3118390347865535,2023-07-14_20:32:38,0.17632698070846498,0.7,16,0.001,0.001,1000,6
7,0.09683247900102362,0.30628790634368275,-0.05649831678519356,0.950260837153696,0.3167240175364115,2023-07-14_20:32:38,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
8,0.09682842809707051,0.31095680850422275,-0.05725144549408954,0.9486981265047936,0.321703659408211,2023-07-14_20:32:38,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
