iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.07859539892524481,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.07841920014470971,-0.007657902165066475,-0.08681866175152805,0.9961946980917455,0.08726646259971634,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.07777409348636866,0.007186224187906702,-0.17206111402913674,0.9850600647782721,0.17307388260449447,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.0764098158106225,0.007994759202436917,-0.25725724561552354,0.9663098847696888,0.26031136746797745,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.07464692089706716,-0.006718075323968387,-0.33932688605841027,0.9406445300228157,0.3462719269397548,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.07280866801738835,-0.019980050508527594,-0.41903133752345684,0.907751913110063,0.432902600042429,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.0709962397813797,-0.02380364896981916,-0.49645644324171606,0.8677352051516098,0.5201689786535697,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.06987138371914625,-0.04913377825659836,-0.5666250162858638,0.822509551770237,0.6049868939776261,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.06948880665004342,-0.013215180919866608,-0.6309140686007436,0.7757401607722209,0.6829091769021807,2023-07-13_14:08:38,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.06938969669863589,-0.009923115631450286,-0.6075272423430244,0.7942368548406986,0.6530457624966365,2023-07-13_14:08:38,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
13,0.06936125177890115,-0.0197924109923916,-0.60975270759504,0.7923445563942657,0.6561537935321862,2023-07-13_14:08:38,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
15,0.06935987714678124,-0.021161203434420718,-0.6081038131074465,0.7935754254974071,0.654133567880787,2023-07-13_14:08:38,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.0845594760030508,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:09:01,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.08043179195374311,-0.013023438039860068,0.17315911662014147,0.9848077530122081,0.17453292519943253,2023-07-13_14:09:01,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.07994372397661316,-0.049957782725836085,0.21977118624675934,0.9742714435108988,0.2273307994411026,2023-07-13_14:09:01,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
7,0.07994147669523954,-0.04547924476606443,0.21770162348564628,0.974955199702644,0.224276813290343,2023-07-13_14:09:01,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
8,0.07993689645081758,-0.04737198009683597,0.2131847895865664,0.9758627674989122,0.22015886714243627,2023-07-13_14:09:01,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.0827834801748395,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:09:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.08132871706038808,-0.08678780286573562,0.24383431953176507,0.9659258262890684,0.2617993877991489,2023-07-13_14:09:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.0805701324716212,-0.05752902751490016,0.15926384559685894,0.9855584399105362,0.17015554268450653,2023-07-13_14:09:26,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
7,0.08056191075593233,-0.04999743783175549,0.1587067401066118,0.9860590382198179,0.1671734098327373,2023-07-13_14:09:26,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
9,0.0805613566190006,-0.0511999985388459,0.15910216705915148,0.9859335984673128,0.16792559703168755,2023-07-13_14:09:26,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
0,0.08243722096085548,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:09:51,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.07818470243364667,-0.02437852911165594,-0.34115020996455964,0.9396926207859084,0.3490658503988658,2023-07-13_14:09:51,0.36397023426620234,0.7,16,0.001,0.001,1000,6
2,0.07336453720927241,-0.09435106631717043,-0.634374937479208,0.7672459286194121,0.6962604335388912,2023-07-13_14:09:51,0.36397023426620234,0.7,16,0.001,0.001,1000,6
5,0.07216495275497534,-0.030543622174396688,-0.5512595025840359,0.8337745786213855,0.5848868197315813,2023-07-13_14:09:51,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
7,0.07206282112747511,-0.02300888276115246,-0.6216473324899727,0.7829592488260071,0.6713875719928708,2023-07-13_14:09:51,0.08738925324731517,0.48999999999999994,16,0.001,0.001,1000,6
9,0.07185419742017998,-0.02707572778006371,-0.5876680072013519,0.8086490080851961,0.6289443169271434,2023-07-13_14:09:51,0.04282073409118443,0.3429999999999999,16,0.001,0.001,1000,6
12,0.07185323070734834,-0.02621329935772668,-0.5904441339646145,0.8066527056940668,0.6323298362590081,2023-07-13_14:09:51,0.0035264715815656283,0.16806999999999994,16,0.001,0.001,1000,6
0,0.07989860232919455,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:10:15,0.4663076581549986,0.7,16,0.001,0.001,1000,6
2,0.07952537480741742,0.049183617069962805,-0.3063801286900712,0.9506377798908323,0.3155115113618157,2023-07-13_14:10:15,0.32641536070849897,0.48999999999999994,16,0.001,0.001,1000,6
3,0.07431404991075494,-0.05344066571714154,-0.5722530463524381,0.8183340064961636,0.6122899945282194,2023-07-13_14:10:15,0.32641536070849897,0.48999999999999994,16,0.001,0.001,1000,6
7,0.07406938541680716,-0.02142579927284769,-0.590142651310755,0.8070146133927393,0.6317172418141526,2023-07-13_14:10:15,0.03840244077199418,0.24009999999999995,16,0.001,0.001,1000,6
9,0.07404581876471808,-0.02012067483209431,-0.5975016065996204,0.8016152372274205,0.6408041945837563,2023-07-13_14:10:15,0.009220426029355801,0.16806999999999994,16,0.001,0.001,1000,6
10,0.0740452962927525,-0.02007389408757657,-0.6048690865079247,0.7960718729883813,0.6500197053436798,2023-07-13_14:10:15,0.009220426029355801,0.16806999999999994,16,0.001,0.001,1000,6
0,0.08350274059921503,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:10:39,0.5773502691896257,0.7,16,0.001,0.001,1000,6
1,0.0798516562208535,0.09631103998608838,-0.490636508605707,0.8660254037844385,0.5235987755982987,2023-07-13_14:10:39,0.5773502691896257,0.7,16,0.001,0.001,1000,6
4,0.07627009833231585,-0.05179364724695425,-0.5988073268884742,0.7992166185519031,0.6448056104272485,2023-07-13_14:10:39,0.19803114233204158,0.3429999999999999,16,0.001,0.001,1000,6
8,0.07612571353092791,-0.02968883459140024,-0.5934948996664979,0.8042899832588108,0.6363166642084361,2023-07-13_14:10:39,0.023298165864222353,0.24009999999999995,16,0.001,0.001,1000,6
10,0.07611483987420928,-0.026917316436468604,-0.5896251103090352,0.8072283985148918,0.6313551306509229,2023-07-13_14:10:39,0.005593889623999785,0.16806999999999994,16,0.001,0.001,1000,6
0,0.08226300310343504,5.878725820223487e-17,1.935045256550959e-17,1.0,0.0,2023-07-13_14:11:02,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.08162199519574738,-0.029664028163438348,0.08195223564378648,0.9961946980917455,0.08726646259971634,2023-07-13_14:11:02,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.08154847845435237,-0.05338647035427464,0.13786042104237173,0.9890118245466696,0.14838030840173355,2023-07-13_14:11:02,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
5,0.08151938579976559,-0.02597258565893247,0.12597769629084504,0.9916930194528149,0.12898455008237258,2023-07-13_14:11:02,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
7,0.08150323666632175,-0.031440387318674,0.13460150318164446,0.9904008973069913,0.13866866447788959,2023-07-13_14:11:02,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
9,0.08150069601833917,-0.03299984405892738,0.13269547158673972,0.9906073501203486,0.13716698192220006,2023-07-13_14:11:02,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
10,0.0815002173185358,-0.035469626487754057,0.1326620378279679,0.9905264707801352,0.1377572145663824,2023-07-13_14:11:02,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
