iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.08329594181850553,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:24:07,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.08316040690988437,-0.08600347372294986,0.014125367304316575,0.9961946980917455,0.08726646259971634,2023-07-14_19:24:07,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.0831599924713384,-0.1674768117657211,-0.015264612146779297,0.9857578349355371,0.1689739660051007,2023-07-14_19:24:07,0.08748866352592401,0.7,16,0.001,0.001,1000,6
0,0.08282739482820034,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:24:39,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.08232189575210277,0.11459834305140189,-0.043281599538484546,0.9924686004661625,0.12280775406759664,2023-07-14_19:24:39,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
5,0.0823202095925808,0.09430966730019996,-0.04712050341529853,0.9944271440440544,0.10562234406168618,2023-07-14_19:24:39,0.020744692953370187,0.24009999999999995,16,0.001,0.001,1000,6
7,0.08231475204229402,0.09605979661474476,-0.042457547702883805,0.99446964363795,0.10521845243663618,2023-07-14_19:24:39,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.079860286321491,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:25:05,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.07974650245159912,-0.022301337884942773,-0.02225810999305253,0.9995034901730352,0.03151351835028805,2023-07-14_19:25:05,0.03152395454032914,0.24009999999999995,16,0.001,0.001,1000,6
7,0.07974504213780326,-0.022740664912906623,-0.02106438199266703,0.9995194615266807,0.0310024826249696,2023-07-14_19:25:05,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
8,0.07974380813539028,-0.023611561526629247,-0.02013713457320471,0.9995183790073372,0.03103738576057905,2023-07-14_19:25:05,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
9,0.07974320044741082,-0.024666492430109755,-0.019426331879652165,0.9995069693508379,0.03140290329548417,2023-07-14_19:25:05,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
0,0.07946011750027537,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:25:28,0.36397023426620234,0.7,16,0.001,0.001,1000,6
3,0.07941254694015074,0.11572236631747804,-0.04421116733563924,0.9922971866415341,0.12419921586257741,2023-07-14_19:25:28,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
4,0.07933777617290642,-0.008197789416491174,-0.04668979519427713,0.9988757977213178,0.047421787826107176,2023-07-14_19:25:28,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
6,0.07927403878420591,0.032935237633330526,-0.034892726427291194,0.998848220584342,0.048000012143656824,2023-07-14_19:25:28,0.04282073409118443,0.24009999999999995,16,0.001,0.001,1000,6
9,0.07927288766950456,0.033825558722328286,-0.03341192602051376,0.9988690979186021,0.04756291207001288,2023-07-14_19:25:28,0.0017279710749671575,0.11764899999999996,16,0.001,0.001,1000,6
0,0.08084960887208581,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:25:51,0.4663076581549986,0.7,16,0.001,0.001,1000,6
3,0.08054309245198965,0.15083823183094788,-0.04681504511905992,0.9874493300259075,0.1586001980772726,2023-07-14_19:25:51,0.15994352674716447,0.3429999999999999,16,0.001,0.001,1000,6
5,0.08040531724691426,0.09687811984336263,-0.04034857709088634,0.9944780652293724,0.10513823498428762,2023-07-14_19:25:51,0.0548606296742774,0.24009999999999995,16,0.001,0.001,1000,6
8,0.0804014960303911,0.09775588861926846,-0.04237381131769522,0.9943079233088057,0.10674722346666803,2023-07-14_19:25:51,0.002213824289648327,0.11764899999999996,16,0.001,0.001,1000,6
9,0.08039760310202837,0.0966619396140868,-0.0442983224845908,0.9943309952199488,0.10653045725324309,2023-07-14_19:25:51,0.002213824289648327,0.11764899999999996,16,0.001,0.001,1000,6
10,0.08039663592353463,0.09548963763868243,-0.046176069219337014,0.9943588385160984,0.10626827617634305,2023-07-14_19:25:51,0.002213824289648327,0.11764899999999996,16,0.001,0.001,1000,6
0,0.08145366329699755,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:26:13,0.5773502691896257,0.7,16,0.001,0.001,1000,6
4,0.08121683914214373,-0.05992840601744415,-0.03164110475728603,0.9977010707832016,0.06782050726914973,2023-07-14_19:26:13,0.06792468181989024,0.24009999999999995,16,0.001,0.001,1000,6
6,0.08118720958009426,-0.0755455905736021,-0.03617412389852019,0.9964859740633886,0.0838580458918068,2023-07-14_19:26:13,0.016308716104955642,0.16806999999999994,16,0.001,0.001,1000,6
8,0.08118388755246997,-0.07825470234247518,-0.03652699366122671,0.9962640113420556,0.08646753433341367,2023-07-14_19:26:13,0.002741005915759894,0.11764899999999996,16,0.001,0.001,1000,6
0,0.08299306547269225,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:26:35,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.0824826774187386,-0.057707091493568355,-0.06531473865253476,0.9961946980917455,0.08726646259971634,2023-07-14_19:26:35,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.08242486137896825,-0.13607622886337611,-0.027441934850388972,0.9903182317568374,0.13926544062895269,2023-07-14_19:26:35,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.08241022843867632,-0.22168403660688157,-0.03321710573014125,0.9745526213604842,0.22607983219196304,2023-07-14_19:26:35,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.08230298059061208,-0.2999672526894455,-0.06426323944117189,0.9517824769192132,0.31180145037994134,2023-07-14_19:26:35,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.08223700243979695,-0.2925824009249546,-0.03543745905829338,0.95558344751491,0.29916319460889246,2023-07-14_19:26:35,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
9,0.0822368003427994,-0.2941335373531719,-0.0455720169411737,0.9546772509471584,0.3022227876452136,2023-07-14_19:26:35,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
0,0.08091280609369278,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:27:01,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.0808983710594482,0.1072010444697631,-0.05927911228525959,0.9924686004661625,0.12280775406759664,2023-07-14_19:27:01,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
3,0.08083097031340003,-0.010383839444820863,-0.0248523019401915,0.9996372036727413,0.026937641553919287,2023-07-14_19:27:01,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
5,0.08077562227845282,0.049974782000401265,-0.026624244161798382,0.998395548260721,0.05665476091508237,2023-07-14_19:27:01,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
7,0.0807686252519493,0.06612908299500445,-0.03956131157221497,0.9970265026612511,0.07713588169908446,2023-07-14_19:27:01,0.020744692953370187,0.24009999999999995,16,0.001,0.001,1000,6
9,0.08076108666136951,0.06898884341296428,-0.035483559767090285,0.996986186700095,0.07765730310586753,2023-07-14_19:27:01,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
10,0.08075859956443396,0.07371826428185428,-0.03394757593599531,0.9967011485893554,0.08124859069107193,2023-07-14_19:27:01,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.07715751510113478,-9.913437911177692e-17,-4.664474601732019e-17,1.0,0.0,2023-07-14_19:27:30,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.07700755214318633,-0.08400210792784105,-0.036327853084800084,0.9958031597428924,0.09164910392299425,2023-07-14_19:27:30,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
4,0.07694238517433523,0.006632370524394151,-0.0493793010565633,0.9987580769577749,0.049843358424835685,2023-07-14_19:27:30,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
6,0.07686257315799594,-0.021188320349202535,-0.0345856122893436,0.999177106674963,0.04057107858346871,2023-07-14_19:27:30,0.03152395454032914,0.24009999999999995,16,0.001,0.001,1000,6
