iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
14,0.043722994159907824,-0.030985449261215273,-0.9432556603529397,0.3306186037509392,1.233837362694521,2023-07-13_12:38:00,0.04233610806810243,0.3429999999999999,16,0.001,0.001,1000,6
17,0.04371532704681159,-0.03319513965139252,-0.9440770086081762,0.3280498201812676,1.236557917819837,2023-07-13_12:38:00,0.0034865605446729266,0.16806999999999994,16,0.001,0.001,1000,6
18,0.043710107915104164,-0.03551577213307718,-0.944852094291886,0.32556589170554723,1.2391861620478863,2023-07-13_12:38:00,0.0034865605446729266,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10328889265656471,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:38:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.09684016834944537,-0.011376989352903715,-0.25856887326405825,0.9659258262890684,0.26179938779914974,2023-07-13_12:38:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
2,0.08545697014778894,-0.01001952851905347,-0.49977563151525023,0.8660969502265833,0.523455664976758,2023-07-13_12:38:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.07193621620535864,0.01713906216187991,-0.7058474204144632,0.7081565304665767,0.7839124895688437,2023-07-13_12:38:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.05752616422250871,-0.14329289524526137,-0.8278897535254852,0.5422782516197217,0.9976500206303249,2023-07-13_12:38:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
5,0.04546509683132231,-0.030618403626560653,-0.9413827186157743,0.335948047249772,1.2281847298851325,2023-07-13_12:38:26,0.2679491924311227,0.7,16,0.001,0.001,1000,6
10,0.045463875867426395,-0.03816333782799949,-0.9413197649417565,0.33535154655349697,1.2288179666590653,2023-07-13_12:38:26,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
12,0.04546158201992513,-0.03695990559139934,-0.9414998351559738,0.3349806349327509,1.2292116492551015,2023-07-13_12:38:26,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
13,0.04546048585325636,-0.035744857897633896,-0.9416668178437954,0.33464295795043736,1.2295700089628845,2023-07-13_12:38:26,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
14,0.04545974731445444,-0.034934874939223634,-0.9420216815890898,0.3337284913354635,1.2305402579153666,2023-07-13_12:38:26,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
0,0.10335182957351208,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:38:52,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.09437828324735166,-0.006807707187360787,-0.3419523849359179,0.9396926207859084,0.3490658503988658,2023-07-13_12:38:52,0.36397023426620234,0.7,16,0.001,0.001,1000,6
2,0.07758832164108852,-0.051594308130887154,-0.6398073594779199,0.7668015193818978,0.696953071171111,2023-07-13_12:38:52,0.36397023426620234,0.7,16,0.001,0.001,1000,6
3,0.05657170061022061,-0.17323634734318147,-0.8415613502847933,0.511628441025348,1.033717319541344,2023-07-13_12:38:52,0.36397023426620234,0.7,16,0.001,0.001,1000,6
4,0.045204571448266506,0.0065571250203200655,-0.969849819366949,0.24361513086293313,1.324704779487793,2023-07-13_12:38:52,0.36397023426620234,0.7,16,0.001,0.001,1000,6
7,0.04355615470558524,-0.019862818024880168,-0.9330589032520611,0.35917482027860914,1.2034127648064432,2023-07-13_12:38:52,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
10,0.043200254440308346,-0.02854920123721972,-0.9470907185166724,0.3196937816228056,1.2453900356158596,2023-07-13_12:38:52,0.04282073409118443,0.3429999999999999,16,0.001,0.001,1000,6
13,0.04319580923765905,-0.026262202435362696,-0.9462884134453773,0.3222553883215525,1.2426853151798667,2023-07-13_12:38:52,0.0035264715815656283,0.16806999999999994,16,0.001,0.001,1000,6
14,0.04319483786821427,-0.027758423148719992,-0.9452160054431088,0.32526323646927824,1.2395062385888647,2023-07-13_12:38:52,0.0035264715815656283,0.16806999999999994,16,0.001,0.001,1000,6
0,0.1040497450158,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:39:14,0.4663076581549986,0.7,16,0.001,0.001,1000,6
1,0.09081605076789856,0.036757143189749306,-0.42101675451371134,0.90630778703665,0.4363323129985822,2023-07-13_12:39:14,0.4663076581549986,0.7,16,0.001,0.001,1000,6
2,0.06882507260888973,-0.09940794869646154,-0.7474907997095648,0.6567918727310177,0.8542398956769846,2023-07-13_12:39:14,0.4663076581549986,0.7,16,0.001,0.001,1000,6
3,0.04428922804072566,-0.026882910179743428,-0.9579851472815278,0.28555519033675025,1.2812106370214638,2023-07-13_12:39:14,0.4663076581549986,0.7,16,0.001,0.001,1000,6
7,0.04382498702034354,-0.027352057282196945,-0.9408864495412483,0.3376159860434563,1.2264133090670282,2023-07-13_12:39:14,0.0548606296742774,0.24009999999999995,16,0.001,0.001,1000,6
9,0.04376775305718273,-0.036277963857676704,-0.9438441740818894,0.32839318566318815,1.2361944145393358,2023-07-13_12:39:14,0.013172037184794,0.16806999999999994,16,0.001,0.001,1000,6
11,0.04376749135553837,-0.03543255910176304,-0.9445431286105923,0.3264702313381945,1.2382295568470698,2023-07-13_12:39:14,0.002213824289648327,0.11764899999999996,16,0.001,0.001,1000,6
0,0.10225764941424131,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:39:43,0.5773502691896257,0.7,16,0.001,0.001,1000,6
1,0.09653098322451117,-0.28482903187948905,-0.4109408991553323,0.8660254037844385,0.5235987755982987,2023-07-13_12:39:43,0.5773502691896257,0.7,16,0.001,0.001,1000,6
2,0.06659974157810312,-0.09902706826468133,-0.8044497122363565,0.5857083747341721,0.9450425711089754,2023-07-13_12:39:43,0.5773502691896257,0.7,16,0.001,0.001,1000,6
3,0.05844398867338896,0.07733695021731785,-0.9878345109400944,0.13491469574078474,1.4354689562069904,2023-07-13_12:39:43,0.5773502691896257,0.7,16,0.001,0.001,1000,6
5,0.056184250861406326,-0.018150389840441435,-0.8735559638344268,0.48638517802041004,1.0628485220522508,2023-07-13_12:39:43,0.404145188432738,0.48999999999999994,16,0.001,0.001,1000,6
7,0.04964043665677353,-0.014840167035420578,-0.9730267444390207,0.23021451745874202,1.3384982112214219,2023-07-13_12:39:43,0.28290163190291656,0.48999999999999994,16,0.001,0.001,1000,6
10,0.04779939725995065,-0.03659093189605586,-0.9465008867250359,0.3206199855462833,1.2444123718604596,2023-07-13_12:39:43,0.09703525974270036,0.3429999999999999,16,0.001,0.001,1000,6
14,0.04777987021952908,-0.02932016481447212,-0.9495140839116551,0.3123512964414626,1.2531291624503555,2023-07-13_12:39:43,0.011416101273468949,0.24009999999999995,16,0.001,0.001,1000,6
16,0.04777852492406965,-0.031919208898706586,-0.9491671780237347,0.3131498559248279,1.2522884277215054,2023-07-13_12:39:43,0.002741005915759894,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10829901043325663,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.10603984631598008,-0.010610728937218344,-0.08650743277497522,0.9961946980917455,0.08726646259971634,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.10372873395681423,-0.013857602765623613,-0.17294241595596455,0.9848344468025599,0.17437913471967117,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.10076282825320959,0.004706100273349899,-0.25621204514658635,0.9666091456954155,0.2591461045906999,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.09666702151298572,-0.03632946714994521,-0.3296197810250219,0.9434145270100611,0.33801576181414544,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.09271689318120555,-0.01700067804453708,-0.40885189621989587,0.9124423838815365,0.42158282369151523,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.08840197417885137,-0.04004602260403477,-0.48382366766893165,0.8742488059339745,0.5069100009918972,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.08452588692307472,-0.03166734454329981,-0.5580582046963889,0.8291973344509853,0.5931261842770319,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.07967786304652705,-0.031009806061217688,-0.6282483242694054,0.7773946455827503,0.6802831488160481,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
9,0.07459369208663776,-0.003679412051628764,-0.6907831237066623,0.7230526522522549,0.762585111146317,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.06825585896149436,0.02568156671628205,-0.7475676866251066,0.6636889414816127,0.845056606386558,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.061054826248437166,0.005803898405782786,-0.8014554883756947,0.5980262660751382,0.9297601095210026,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
12,0.05556269502267342,-0.04888051118947025,-0.8392562693343524,0.5415344956776448,0.9985349820825953,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
13,0.050153062678874274,-0.02361947077228042,-0.8823452670513127,0.4700095215126873,1.081494761534464,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
14,0.04549976764246886,-0.036127525658233434,-0.9192698860742683,0.39196642515248065,1.16802823864673,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
15,0.043673401698470116,-0.028642110873531666,-0.950078713329467,0.31069288366960185,1.2548744214915566,2023-07-13_12:40:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
20,0.04367203917354506,-0.027586573214768973,-0.949410056761028,0.31282507108492374,1.2526303938813057,2023-07-13_12:40:21,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10650266148149967,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.1014390215277682,-0.04571013747483571,-0.16752394736000417,0.9848077530122081,0.17453292519943253,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.0957904877141118,-0.09064854878173013,-0.32978816550438467,0.9396928256068675,0.3490652515419514,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.08981409203261176,-0.11769601440257825,-0.48554317622013315,0.8662536996860751,0.523142003090632,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.08199409767985427,-0.06283993604380383,-0.6253667893146627,0.7777965809003541,0.679643902769669,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.07010923977941336,-0.052763251033383085,-0.7513687872227424,0.6577697050851562,0.8529424259601015,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
6,0.055910225957632065,-0.06051625703950222,-0.8538542834587319,0.5169822484893503,1.0274745712399709,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
7,0.04807983990758727,0.019587151860964474,-0.9249930873680456,0.3794787633100257,1.1815634724967925,2023-07-13_12:40:49,0.17632698070846498,0.7,16,0.001,0.001,1000,6
9,0.04704523459076883,-0.06240679039826622,-0.9540985748055266,0.29291859289954525,1.273518427464234,2023-07-13_12:40:49,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
11,0.04682494513690533,0.002974933881782335,-0.9379832204062064,0.34666789295347383,1.2167799643254305,2023-07-13_12:40:49,0.08640022054714783,0.48999999999999994,16,0.001,0.001,1000,6
13,0.04631118895485997,-0.02880333464334964,-0.9469109036157667,0.3202032300383546,1.2448523222535386,2023-07-13_12:40:49,0.04233610806810243,0.3429999999999999,16,0.001,0.001,1000,6
0,0.1087461281567812,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:41:19,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.10168244503438537,-0.04984784789881084,-0.25397340444943783,0.9659258262890684,0.26179938779914974,2023-07-13_12:41:19,0.2679491924311227,0.7,16,0.001,0.001,1000,6
2,0.092004218138755,-0.05526778609660426,-0.4954453794454402,0.8668790848821673,0.5218888805361566,2023-07-13_12:41:19,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.07705844566226071,0.014499258537579166,-0.6972449030111935,0.7166863447330166,0.771757154547201,2023-07-13_12:41:19,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.05841489229351283,0.06449049306842229,-0.854923748644671,0.5147294049373274,1.0301043244333425,2023-07-13_12:41:19,0.2679491924311227,0.7,16,0.001,0.001,1000,6
5,0.04652248881757364,0.0273517891963778,-0.9599998320872327,0.27866144695713096,1.2883962607183368,2023-07-13_12:41:19,0.2679491924311227,0.7,16,0.001,0.001,1000,6
8,0.0454457839950928,-0.05306828627518522,-0.9458588606427519,0.3202105131556584,1.2448446343500041,2023-07-13_12:41:19,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
11,0.04532885085791427,-0.02627580705400479,-0.9520476002478228,0.3048195348497573,1.2610473858667754,2023-07-13_12:41:19,0.03152395454032915,0.3429999999999999,16,0.001,0.001,1000,6
13,0.045319913886487956,-0.03683923062585466,-0.9510317616978102,0.3068899791926331,1.2588727274060336,2023-07-13_12:41:19,0.010812716407332895,0.24009999999999995,16,0.001,0.001,1000,6
15,0.045312031172216806,-0.03474600552826776,-0.9506309317572631,0.3083724155727085,1.2573147371401199,2023-07-13_12:41:19,0.0025961332094006275,0.16806999999999994,16,0.001,0.001,1000,6
16,0.04530778340995312,-0.032627550712901666,-0.9502352447689739,0.30981998407676237,1.2557926321539072,2023-07-13_12:41:19,0.0025961332094006275,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10438258573412895,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:41:48,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.09739593695849322,-0.010501350624585525,-0.3418588891276202,0.9396926207859084,0.3490658503988658,2023-07-13_12:41:48,0.36397023426620234,0.7,16,0.001,0.001,1000,6
2,0.08217772282660077,0.04895392125940087,-0.6380753544082809,0.7684161344545513,0.6944338475689069,2023-07-13_12:41:48,0.36397023426620234,0.7,16,0.001,0.001,1000,6
3,0.05545953381806705,-0.008917585926658183,-0.8610209409337591,0.5084913135293312,1.0373645573086758,2023-07-13_12:41:48,0.36397023426620234,0.7,16,0.001,0.001,1000,6
5,0.05092732515186136,0.08354477568221007,-0.9515407287844806,0.2959569426800272,1.2703391403233102,2023-07-13_12:41:48,0.25477916398634165,0.48999999999999994,16,0.001,0.001,1000,6
7,0.048039778135717616,-0.08265731996810102,-0.9325366519272991,0.3514870698445599,1.2116372730839169,2023-07-13_12:41:48,0.17834541479043914,0.48999999999999994,16,0.001,0.001,1000,6
10,0.046787116676570054,-0.034381323951754195,-0.9477115410931235,0.317270798281565,1.247946118093525,2023-07-13_12:41:48,0.06117247727312061,0.3429999999999999,16,0.001,0.001,1000,6
14,0.0467584528960289,-0.029423059286314404,-0.9495040072967856,0.31237225182397366,1.2531071032989707,2023-07-13_12:41:48,0.007196880778705364,0.24009999999999995,16,0.001,0.001,1000,6
16,0.046755974646658066,-0.02883837288214113,-0.9500270645363119,0.3108326316492987,1.25472739380497,2023-07-13_12:41:48,0.0017279710749671575,0.16806999999999994,16,0.001,0.001,1000,6
17,0.04675575857982041,-0.02792949312331823,-0.9505075011526053,0.3094437487920934,1.2561883125567586,2023-07-13_12:41:48,0.0017279710749671575,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10166723001748323,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:42:18,0.4663076581549986,0.7,16,0.001,0.001,1000,6
1,0.0952326860278845,0.14136830432500516,-0.3982727679480522,0.90630778703665,0.4363323129985822,2023-07-13_12:42:18,0.4663076581549986,0.7,16,0.001,0.001,1000,6
2,0.07060635648667826,0.10436759386809483,-0.748606201331327,0.6547489294977621,0.8569459254388603,2023-07-13_12:42:18,0.4663076581549986,0.7,16,0.001,0.001,1000,6
3,0.047473661135883166,-0.11695686079288371,-0.9355966500180061,0.3331366103996358,1.231168065827107,2023-07-13_12:42:18,0.4663076581549986,0.7,16,0.001,0.001,1000,6
6,0.04628406092524541,0.028117038038846874,-0.9610941790214832,0.2747861190506964,1.2924290753173437,2023-07-13_12:42:18,0.15994352674716447,0.3429999999999999,16,0.001,0.001,1000,6
8,0.04528108797967434,-0.0629866703126553,-0.9399723688528187,0.3353872763778398,1.2287800404000553,2023-07-13_12:42:18,0.11196046872301513,0.48999999999999994,16,0.001,0.001,1000,6
11,0.04490147531032647,-0.036584646458406395,-0.9502031514761837,0.3094762261761675,1.2561541586411558,2023-07-13_12:42:18,0.03840244077199418,0.3429999999999999,16,0.001,0.001,1000,6
13,0.044831130653620634,-0.029498223451198104,-0.9469294894771763,0.3200849836710836,1.2449771378061343,2023-07-13_12:42:18,0.013172037184794,0.24009999999999995,16,0.001,0.001,1000,6
15,0.04482998698949814,-0.028516356065824196,-0.9459895347918656,0.3229405789011295,1.2419614224324422,2023-07-13_12:42:18,0.003162606128069039,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10695694480091333,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:42:42,0.5773502691896257,0.7,16,0.001,0.001,1000,6
1,0.08698215335607629,0.008934150050439382,-0.4999201745907803,0.8660254037844387,0.5235987755982987,2023-07-13_12:42:42,0.5773502691896257,0.7,16,0.001,0.001,1000,6
2,0.07058940269052985,0.23833242031825447,-0.8161374389074578,0.52641935587402,1.0164126863647756,2023-07-13_12:42:42,0.5773502691896257,0.7,16,0.001,0.001,1000,6
3,0.05320670409128139,-0.10524586654048984,-0.9789052899052584,0.1751220744841822,1.3947665694542761,2023-07-13_12:42:42,0.5773502691896257,0.7,16,0.001,0.001,1000,6
6,0.045311095193028485,-0.0011359495970353311,-0.9418546419338361,0.3360186647884288,1.2281097538328103,2023-07-13_12:42:42,0.19803114233204158,0.3429999999999999,16,0.001,0.001,1000,6
10,0.045130601618440076,-0.024330983009574775,-0.9422859613284003,0.3339238990386889,1.2303329584011555,2023-07-13_12:42:42,0.023298165864222353,0.24009999999999995,16,0.001,0.001,1000,6
12,0.04511581268161625,-0.02342437659781542,-0.9441357680620155,0.3287232119077566,1.2358449895174688,2023-07-13_12:42:42,0.005593889623999785,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10627017170190811,-5.776365837923647e-17,-2.1066170871877076e-17,1.0,0.0,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.10439090058207558,-0.0036660524305535177,-0.08707860560133246,0.9961946980917455,0.08726646259971634,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.102906590327621,-0.009228157049882378,-0.17339225780037157,0.9848096090373775,0.1745222364525012,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.10111203882843256,-0.013661931626517337,-0.25844784553797,0.9659286012749667,0.2617886658624427,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.09871922526508571,-0.02945470516399437,-0.3401992123726736,0.9398919705182689,0.3484825232983839,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.09606237709522249,-0.007245512073827409,-0.4183987245482629,0.9082345566268522,0.4317506635327814,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.09283346682787033,-0.0003069602838622806,-0.4957382082410562,0.8684719538737744,0.518684743150076,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.08888696692883978,-0.00901769999772934,-0.569163678145495,0.8221747919795659,0.6055752310242843,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.08439704868942513,-0.0026931922281020855,-0.6385034043861876,0.7696142860568995,0.6925594805338549,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
9,0.07885733805596892,-0.04183869539380541,-0.6959325140944959,0.7168873407962082,0.771468902329957,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.07116933353245268,-0.0481427209640921,-0.7554588769490028,0.6534249487562631,0.8586962524761926,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.06342496722936636,-0.05289935675090172,-0.8093280317527081,0.5849699095463188,0.9459533699163539,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
12,0.056665338575841336,-0.0545033063497884,-0.8572147772326641,0.5120666121618309,1.0332072703870778,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
13,0.051216187886893756,-0.039249009283521874,-0.8986807448164571,0.4368437182407455,1.1187094383500726,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
14,0.047830486670136466,-0.051327675139042565,-0.9325543535306452,0.3573623475911543,1.2053541069873197,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
15,0.047491782344878095,-0.02008036743493538,-0.9596310990227391,0.28054399411159736,1.2864355101878864,2023-07-13_12:43:18,0.08748866352592401,0.7,16,0.001,0.001,1000,6
17,0.04735514149069887,-0.04115851107215126,-0.9413333807590164,0.334958867975046,1.229234750815802,2023-07-13_12:43:18,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
19,0.04719563480466676,-0.029176214865588346,-0.9505938123571623,0.3090633468957348,1.256588323125381,2023-07-13_12:43:18,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
