iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.061244748532772064,-8.070761579236819e-18,-1.3169627692059343e-16,1.0,0.0,2023-07-13_05:28:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.06053702067583832,0.0754418017035392,-0.04364238822085532,0.9961946980917455,0.08726646259971634,2023-07-13_05:28:13,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.06053494755178722,0.06790891209796086,-0.036677070726271556,0.9970171373354679,0.07725732012992832,2023-07-13_05:28:13,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
7,0.06053235661238463,0.07035224638204228,-0.037000645986769644,0.9968357505755711,0.07957285441262942,2023-07-13_05:28:13,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
8,0.06053169909864696,0.0718676659322091,-0.03894430384880298,0.9966535906678851,0.081832480210283,2023-07-13_05:28:13,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.06249426491558552,-8.070761579236819e-18,-1.3169627692059343e-16,1.0,0.0,2023-07-13_05:42:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.06151580438017845,0.05494253310444605,-0.06765679234166247,0.9961946980917455,0.08726646259971634,2023-07-13_05:42:21,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.06151483580470146,0.05254385035202329,-0.06708618899661146,0.9963626784640696,0.08531739207440901,2023-07-13_05:42:21,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.06141936592757702,-8.070761579236819e-18,-1.3169627692059343e-16,1.0,0.0,2023-07-13_05:42:41,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.06033530924469264,0.047542535492806466,-0.0730467714058002,0.9961946980917455,0.08726646259971634,2023-07-13_05:42:41,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.06032502651214628,0.04321800774472895,-0.08237165564931709,0.9956641573101679,0.09315556422394834,2023-07-13_05:42:41,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
7,0.06032348703593016,0.04528905429018884,-0.08370467567494912,0.9954609127593366,0.0953155316691727,2023-07-13_05:42:41,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
8,0.060323195531964614,0.04775686337429258,-0.08375956669950321,0.995340955143995,0.09656777040696216,2023-07-13_05:42:41,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.06335881818085909,-8.070761579236819e-18,-1.3169627692059343e-16,1.0,0.0,2023-07-13_05:43:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.06329834088683128,0.11097355859781709,-0.13356106805196905,0.9848077530122081,0.17453292519943253,2023-07-13_05:43:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.06326211337000232,-0.05175348741525397,-0.0720962580095409,0.9960540678705052,0.08886540302063424,2023-07-13_05:43:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.06294012907892499,0.11844430158417964,-0.03463247524128616,0.992356558441016,0.12371902430539,2023-07-13_05:43:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.06280018575489556,0.017074460545973332,-0.10378853136923075,0.994452816152321,0.10537855558947651,2023-07-13_05:43:05,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
