iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,desviacion,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
23.0,0.0035682768211700022,0.000488936381589344,0.9999475870397522,0.010226637501728046,0.007243779323265356,2023-07-12_16:53:23,30,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0035976392682641745,1.64538896231142e-05,0.9999884117807485,0.004814149300306684,0.0018165410089709874,2023-07-12_16:56:19,5,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0035635370295494877,0.0028643308254089244,0.9999955223521273,0.0008665359879573124,0.0035471325779215176,2023-07-12_16:56:19,10,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.0034471531980673053,-0.0010715093055995665,0.9999991498127163,-0.000743129633773946,0.003899253219614071,2023-07-12_16:56:19,15,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0036106301704423856,0.002860715554742997,0.999977770952298,0.006022782395895625,0.004143865264289887,2023-07-12_16:56:19,20,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.003532928647473674,0.001981590221293762,0.9999912461676304,0.003685225678927865,0.002070334258471416,2023-07-12_16:56:19,25,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0032110807369463146,0.0004733108435675816,0.9999921387420062,0.003936804673028554,0.001039046075274895,2023-07-12_16:56:19,30,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.0032663243473507464,0.0016067044737623827,0.9999838373489581,0.005453763983387377,0.0029193251509744248,2023-07-12_16:59:08,5,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.003509152331389487,0.002456571393012134,0.999986415700447,0.004597137322676249,0.0029073429963894118,2023-07-12_16:59:08,10,0.268,0.7,16,0.0001,0.0001,1000,6
11.0,0.0032028700225063753,0.0005409701087095959,0.9999879252324495,0.004884336254001449,0.001954979214146411,2023-07-12_16:59:08,15,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.0038116507348606773,0.000524312657354013,0.999947479042059,0.01023544105880795,0.007254896225744485,2023-07-12_16:59:08,20,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0037188008427620368,0.003749869219797401,0.9999544531751461,0.008776676821504641,0.006873534035127465,2023-07-12_16:59:08,25,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.003384929208550875,0.0013672757114472126,0.9999900231427707,0.004252548888568158,0.0018347685618542806,2023-07-12_16:59:08,30,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0033990958472717497,0.0005751881286248774,0.9999937383396057,0.003491767488923153,0.000736694435748892,2023-07-12_17:01:52,5,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.0034241186804138827,-0.0023312307279173957,0.9999935408131818,0.0027356343338562597,0.00237449985523425,2023-07-12_17:01:52,10,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.0033060102723538876,0.0014679941010883218,0.999992487909933,0.0035873551569089476,0.0015553531195181027,2023-07-12_17:01:52,15,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.0032341431360691855,0.004334101260321714,0.9999840731781141,0.003615101156704357,0.0043494025771244945,2023-07-12_17:01:52,20,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.003398261382244535,-0.0006126727869617571,0.9999987548974659,0.0014542474254090865,0.0016714035144100193,2023-07-12_17:01:52,25,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.003551171103027579,-0.0005116484570444604,0.9999938295404794,0.003475499506952547,0.0007213716256404179,2023-07-12_17:01:52,30,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0032926825806498536,-0.0011102401640247263,0.9999841502842648,0.005519650988525712,0.002767288586818249,2023-07-12_17:04:17,5,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.0032504479167982936,-0.0016568986941808716,0.9999896949090472,0.0042266727372694875,0.0020861357100719013,2023-07-12_17:04:17,10,0.268,0.7,16,0.0001,0.0001,1000,6
10.0,0.0034174027969129392,0.001029606308155064,0.9999825672306989,0.0058142192554875875,0.0029891200557922454,2023-07-12_17:04:17,15,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.003942525247112129,0.00158634097590578,0.9999295237382547,0.01176567375442568,0.008905555086014273,2023-07-12_17:04:17,20,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.0033006427693180783,0.003998946481560388,0.9999830142496755,0.004240240461445678,0.004160109603792759,2023-07-12_17:04:17,25,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.003104410017840594,0.00039658845522748095,0.9999994421933237,0.0009789436340356637,0.002051960744702997,2023-07-12_17:04:17,30,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.0034386547631584455,-0.001274598147469021,0.9999889610345678,0.004522522367922001,0.0020059896201034743,2023-07-12_17:07:19,5,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.0033594049164097856,0.0006795241581365899,0.9999812073095176,0.006092887223490077,0.0031629267079482247,2023-07-12_17:07:19,10,0.268,0.7,16,0.0001,0.0001,1000,6
11.0,0.0032017534831541173,0.0021608399329630682,0.9999925567763197,0.0031964296868407984,0.0021413216637108544,2023-07-12_17:07:19,15,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.0037738471291961645,0.0006892784119081896,0.9999881744446526,0.004814131917818111,0.001932844314268023,2023-07-12_17:07:19,20,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.0033145431079906217,0.0023200441678260047,0.9999603931061509,0.008592416077650501,0.006045870532305723,2023-07-12_17:07:19,25,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.003604049445129931,0.002539912415351859,0.9999853367649236,0.0047827920783479385,0.003081014487026248,2023-07-12_17:07:19,30,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.0031128119444483256,0.002553498319027654,0.9999777246537755,0.006166834081795808,0.00405194414879683,2023-07-12_17:10:17,5,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.003120411478448659,-0.00012566295047511711,0.9999864172365489,0.005210523124742287,0.002218260092481712,2023-07-12_17:10:17,10,0.268,0.7,16,0.0001,0.0001,1000,6
11.0,0.003469988820143044,-0.0005561241963667802,0.9999931980956444,0.00364616076494895,0.0008732980830192022,2023-07-12_17:10:17,15,0.268,0.7,16,0.0001,0.0001,1000,6
22.0,0.003349142090883106,0.0017137048527906486,0.9999701953083603,0.007528061545784136,0.004833653558515776,2023-07-12_17:10:17,20,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.0033602893818178957,0.002896974769004822,0.9999752915223409,0.0064049888365994515,0.004453866417539647,2023-07-12_17:10:17,25,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.0034067239612340936,0.0014138201900248115,0.999984714856423,0.005345200275816573,0.002725696760357681,2023-07-12_17:10:17,30,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.0036570351221600753,-0.004723540422845896,0.999980430865929,0.0041019569798622655,0.0048789498161963115,2023-07-12_17:13:04,5,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0034753328654925746,0.0036740409482795126,0.9999790951778329,0.005320773480671706,0.004322634231961292,2023-07-12_17:13:04,10,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.003311634820420301,0.004012143729524549,0.9999762305302566,0.005607234362201969,0.004762097362668221,2023-07-12_17:13:04,15,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.0032624505111016333,0.00067124657896148,0.999980635262578,0.0061869643510633005,0.0032534056089915954,2023-07-12_17:13:04,20,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0035994597128594526,-0.001961801154421592,0.9999682133927316,0.007728100696741619,0.00513226943963509,2023-07-12_17:13:04,25,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.003533779236022603,-0.001410285938181973,0.9999730098863926,0.007210450216254403,0.004451850775890622,2023-07-12_17:13:04,30,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.003225257969461476,0.002743024214868941,0.999992410508463,0.0027667207358774786,0.002724068273829071,2023-07-12_17:15:49,5,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.0034743656869982062,0.0017299072095598618,0.9999977247266414,0.0012481837151031906,0.002440199126957754,2023-07-12_17:15:49,10,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.0032609741901980945,0.001391884577044332,0.9999870464057765,0.004895883778795582,0.002336964876440658,2023-07-12_17:15:49,15,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.0036015236400999137,0.003045622393314648,0.9999691960889586,0.007234020834872487,0.005200855252193113,2023-07-12_17:15:49,20,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0033469646587045545,0.002084391432922337,0.9999822606194767,0.0055797633207043925,0.0033004573197819905,2023-07-12_17:15:49,25,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.003195187251549214,-0.0008262090126849065,0.99998677356701,0.0050764229245438865,0.0022477318412167054,2023-07-12_17:15:49,30,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.003855877672322529,0.0019504894566808794,0.9999477187203445,0.010037699779247683,0.00729778350491656,2023-07-12_17:18:31,5,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0037407128838824353,-0.0006268316836883145,0.9999818271092233,0.005996043140229681,0.0030692473486570475,2023-07-12_17:18:31,10,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.003616316826082766,0.0001749384292879798,0.9999896959575901,0.004536229182085308,0.001545504169660284,2023-07-12_17:18:31,15,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.0033949452335950473,0.004137108461913233,0.9999730657813812,0.006062346522586724,0.005125555488052695,2023-07-12_17:18:31,20,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.003205967717804867,0.002675143158006315,0.9999923340123716,0.002859287598916358,0.002649995386653381,2023-07-12_17:18:31,25,0.268,0.7,16,0.0001,0.0001,1000,6
24.0,0.0031326069729413074,0.0012853134444861592,0.9999911970241615,0.00399422627473987,0.0016037666060358172,2023-07-12_17:18:31,30,0.268,0.7,16,0.0001,0.0001,1000,6
17.0,0.003307113598566503,-0.0014439228366278389,0.9999750924023253,0.006908665703508527,0.0041791371430961455,2023-07-12_17:20:59,5,0.268,0.7,16,0.0001,0.0001,1000,6
12.0,0.0034248688607480975,0.0012363746838745125,0.9999031266523757,0.013863934811011797,0.010933612531249458,2023-07-12_17:20:59,10,0.268,0.7,16,0.0001,0.0001,1000,6
16.0,0.003351929772179962,7.577041025142883e-05,0.9999729186593359,0.007359090077853509,0.004361741189244618,2023-07-12_17:20:59,15,0.268,0.7,16,0.0001,0.0001,1000,6
21.0,0.0036974182003179823,0.0006942364668813763,0.999974540211939,0.00710189859469074,0.00415789085692635,2023-07-12_17:20:59,20,0.268,0.7,16,0.0001,0.0001,1000,6
14.0,0.00394898763625034,-0.0012019736260434806,0.9999605699853633,0.00879850748419296,0.005930078144866467,2023-07-12_17:20:59,25,0.268,0.7,16,0.0001,0.0001,1000,6
13.0,0.003430323617067188,0.0014106737815463765,0.9999744872261074,0.007002492153929856,0.00423660076163685,2023-07-12_17:20:59,30,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.003461945918389497,0.00022567383302416676,0.9999972846963455,0.0023194118343480737,0.0007062592529294209,2023-07-12_17:23:37,5,0.268,0.7,16,0.0001,0.0001,1000,6
18.0,0.003303835808765584,-7.19536456687364e-05,0.9999945874513526,0.003289360222247878,0.00030859659938706934,2023-07-12_17:23:37,10,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.003127343195956573,-0.0004001684583507148,0.9999858564376103,0.005303469613732903,0.0023453825253930615,2023-07-12_17:23:37,15,0.268,0.7,16,0.0001,0.0001,1000,6
19.0,0.0033014499931598227,0.0008162942419447541,0.9999881924127049,0.004790480026274952,0.001958173817952983,2023-07-12_17:23:37,20,0.268,0.7,16,0.0001,0.0001,1000,6
15.0,0.0033615931752142185,0.00011721674822344777,0.9999756894882607,0.0069718500207436845,0.003975222091913806,2023-07-12_17:23:37,25,0.268,0.7,16,0.0001,0.0001,1000,6
20.0,0.0035227084299553285,-0.0006340680585552765,0.9999638133055717,0.008483515608338934,0.0055258481154123055,2023-07-12_17:23:37,30,0.268,0.7,16,0.0001,0.0001,1000,6
10.0,0.003649135644082744,0.01674507068659381,0.9995478993013962,-0.02497197649099988,0.03258880156463603,2023-07-18_11:39:17,15,0.268,0.7,1,0.001,0.001,1000,6
3.0,0.0036398455267772274,-0.007961014295983927,0.9995128548723118,0.030177395453887288,0.028334802761403894,2023-07-18_11:39:19,15,0.268,0.7,1,0.001,0.001,1000,6
9.0,0.005240117141511727,-0.042177907743157404,0.9979616456753158,-0.04789131298497766,0.06615756962694268,2023-07-18_11:39:22,15,0.268,0.7,1,0.001,0.001,1000,6
8.0,0.005423277441877938,-0.06029354479322988,0.9977496640630823,-0.029330808346742888,0.06848933077164437,2023-07-18_11:39:24,15,0.268,0.7,1,0.001,0.001,1000,6
5.0,0.0044811225961894135,-0.0506086214899561,0.9985675637657654,-0.01736628992589735,0.05460417012618592,2023-07-18_11:39:26,15,0.268,0.7,1,0.001,0.001,1000,6
8.0,0.004098839417565725,0.013494338665307425,0.9998402397579451,0.01172168011680677,0.016045552038462932,2023-07-18_11:39:28,15,0.268,0.7,1,0.001,0.001,1000,6
9.0,0.0034256348153578423,-0.0066757786325796755,0.9999649398141213,-0.005055009613210909,0.010478473589891875,2023-07-18_11:39:31,15,0.268,0.7,1,0.001,0.001,1000,6
11.0,0.0033748534624474594,-0.010655607483619102,0.999918741649248,0.006997723039666325,0.01140892667087428,2023-07-18_11:39:33,15,0.268,0.7,1,0.001,0.001,1000,6
7.0,0.004554604529404422,-0.05709320371467071,0.998353904242473,0.005463329882648495,0.057206521923998,2023-07-18_11:39:36,15,0.268,0.7,1,0.001,0.001,1000,6
3.0,0.0032653335947557785,-0.0009349800392148297,0.9997615499479451,0.021816715105822195,0.018845443284227912,2023-07-18_11:39:38,15,0.268,0.7,1,0.001,0.001,1000,6
4.0,0.004508965415880459,-0.05830001706004893,0.9982821361944519,-0.005821045081397187,0.059025109559149525,2023-07-18_11:39:40,15,0.268,0.7,1,0.001,0.001,1000,6
6.0,0.006492040934973316,-0.0736332835765668,0.9967764139400626,-0.03185781164050596,0.08157851588815893,2023-07-18_11:39:42,15,0.268,0.7,1,0.001,0.001,1000,6
6.0,0.0039237511227838764,0.019886640595963987,0.9997520298634253,-0.010019995497403452,0.02374616667872074,2023-07-18_11:39:45,15,0.268,0.7,1,0.001,0.001,1000,6
10.0,0.00392162142088681,0.02086363671919325,0.9995693663249765,-0.02063469329878023,0.03150942561519625,2023-07-18_11:39:47,15,0.268,0.7,1,0.001,0.001,1000,6
8.0,0.005907240032685342,-0.05372991734793377,0.9970791634346673,-0.05427925778976829,0.07862780230964574,2023-07-18_11:39:50,15,0.268,0.7,1,0.001,0.001,1000,6
7.0,0.006615875056013741,-0.053641364117263036,0.9969566241183493,-0.0565693705302033,0.08025837131105956,2023-07-18_11:39:52,15,0.268,0.7,1,0.001,0.001,1000,6
9.0,0.004177687049378081,-0.04089752428398615,0.9990924526339818,0.011902251772477676,0.04189660074052601,2023-07-18_11:39:54,15,0.268,0.7,1,0.001,0.001,1000,6
11.0,0.003748344897758419,0.009177464517862048,0.999850068978472,-0.014683790681173491,0.019908962225804887,2023-07-18_11:39:57,15,0.268,0.7,1,0.001,0.001,1000,6
13.0,0.0035609211190605807,0.013434022305117503,0.9995414025535163,0.02713874768767023,0.02761788387974768,2023-07-18_11:39:59,15,0.268,0.7,1,0.001,0.001,1000,6
12.0,0.003968379169237915,-0.0017669518945192374,0.999916697138763,0.012785799314470197,0.009951845096428295,2023-07-18_11:40:02,15,0.268,0.7,1,0.001,0.001,1000,6
12.0,0.003465324232820437,0.0015436394897492616,0.999994487313781,0.00293981618027544,0.0015159783206907407,2023-07-18_11:40:06,15,0.268,0.7,2,0.001,0.001,1000,6
10.0,0.003291507135145366,0.002061700075336936,0.9999864766324502,-0.004774509924362309,0.008033675369444238,2023-07-18_11:40:09,15,0.268,0.7,2,0.001,0.001,1000,6
11.0,0.003482678032014526,0.003516962815117634,0.9999837711494116,0.004482009633887591,0.0037909042728570645,2023-07-18_11:40:13,15,0.268,0.7,2,0.001,0.001,1000,6
5.0,0.006008514552377164,-0.06976279778005733,0.9972006481052644,-0.026907609784952085,0.07599854219627351,2023-07-18_11:40:16,15,0.268,0.7,2,0.001,0.001,1000,6
19.0,0.0034904743079104614,-0.022943699842657046,0.9997357874697157,-0.0013935170746322229,0.02339036224398498,2023-07-18_11:40:20,15,0.268,0.7,2,0.001,0.001,1000,6
13.0,0.0034435252891854406,-0.011175611388287194,0.9998947843032778,-0.009248028611519984,0.016598539944817647,2023-07-18_11:40:24,15,0.268,0.7,2,0.001,0.001,1000,6
13.0,0.0035019812057735427,-0.013722420120053737,0.9998931568687388,0.005036867391183156,0.013902052054130297,2023-07-18_11:40:28,15,0.268,0.7,2,0.001,0.001,1000,6
13.0,0.0038601151900376053,-0.0019935435909474966,0.9999395272375615,0.010815158430313401,0.008075050491045465,2023-07-18_11:40:32,15,0.268,0.7,2,0.001,0.001,1000,6
8.0,0.0032000512001104666,0.00683191384048642,0.9999390129134562,0.008677292604227456,0.00886254529560007,2023-07-18_11:40:35,15,0.268,0.7,2,0.001,0.001,1000,6
9.0,0.0033159570302818,0.0014521558038865577,0.9998361888158547,0.018041252110315334,0.015111760547652325,2023-07-18_11:40:38,15,0.268,0.7,2,0.001,0.001,1000,6
13.0,0.0033717025071383477,-0.005743615709650285,0.9999750570801768,0.004110486112029996,0.005878714006600706,2023-07-18_11:40:41,15,0.268,0.7,2,0.001,0.001,1000,6
14.0,0.003086303244344902,0.0004062376834167827,0.9999960145918703,0.0027938810498344987,0.00042896719040943387,2023-07-18_11:40:45,15,0.268,0.7,2,0.001,0.001,1000,6
