iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.023764038924127817,-4.6685123468979066e-17,-9.413018932358872e-17,1.0,0.0,2023-07-16_12:13:01,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.02307462040334974,0.003113585001449646,0.08710010954261023,0.9961946980917455,0.08726646259971634,2023-07-16_12:13:01,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.021162521792576622,-0.010799994479990204,0.17248533985392506,0.984952875854834,0.17369520598141072,2023-07-16_12:13:01,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.01942023262381588,-0.0017676406292561958,0.2572369320782507,0.9663467474056998,0.2601681071306443,2023-07-16_12:13:01,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.019257419276982546,-0.018312413365887834,0.31361314735651036,0.9493742409197021,0.3195583910740235,2023-07-16_12:13:01,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
7,0.01914916490204724,0.003734349083945308,0.29428206455886413,0.9557113168294553,0.29872902287731784,2023-07-16_12:13:01,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
9,0.01914463122375422,-0.005636277879577955,0.2983458788370735,0.9544411815049675,0.30301491098806305,2023-07-16_12:13:01,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
11,0.019141511758790544,-0.003452214771101494,0.29724490460342123,0.9547950297841296,0.301826831133956,2023-07-16_12:13:01,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
12,0.019140859134495286,-0.001015767181941843,0.29764153423734174,0.9546771628743789,0.3022230835458128,2023-07-16_12:13:01,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.024909330066293478,-4.6685123468979066e-17,-9.413018932358872e-17,1.0,0.0,2023-07-16_12:13:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.02256412827409896,0.05273284547220953,0.16544768543394572,0.9848077530122081,0.17453292519943253,2023-07-16_12:13:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.019195210887119188,-0.0034556242659998858,0.32569666013846055,0.9454680027560871,0.3317678600495157,2023-07-16_12:13:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
6,0.019084989093245228,-0.002985837449021619,0.3060228037771707,0.9520194999804822,0.31102789046047646,2023-07-16_12:13:21,0.020744692953370187,0.24009999999999995,16,0.001,0.001,1000,6
8,0.01908273168373902,-0.0008147886393625455,0.30175337310844563,0.953385671141091,0.3065323748465199,2023-07-16_12:13:21,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.025054288329556584,-4.6685123468979066e-17,-9.413018932358872e-17,1.0,0.0,2023-07-16_12:13:45,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.02080903435125947,0.0734762212104784,0.24817039111144878,0.9659258262890684,0.2617993877991489,2023-07-16_12:13:45,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.02067791135050398,-0.006300305289617533,0.4068054629161477,0.9134930878199553,0.4190077579637707,2023-07-16_12:13:45,0.18756443470178588,0.48999999999999994,16,0.001,0.001,1000,6
4,0.020080563379451632,0.011622654906534129,0.23226145599236564,0.9725839449390629,0.2347008837823365,2023-07-16_12:13:45,0.18756443470178588,0.48999999999999994,16,0.001,0.001,1000,6
6,0.01892060518730545,-0.009028047548534493,0.31807501813726274,0.948022561542942,0.32383348033162757,2023-07-16_12:13:45,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
11,0.018915454624221655,-0.0066345026887783395,0.3190338379348918,0.9477201029980348,0.3247826587647171,2023-07-16_12:13:45,0.0025961332094006275,0.16806999999999994,16,0.001,0.001,1000,6
12,0.018913918174803264,-0.004157076297186592,0.31830262984942587,0.9479800391082076,0.3239670867338013,2023-07-16_12:13:45,0.0025961332094006275,0.16806999999999994,16,0.001,0.001,1000,6
0,0.0247298760805279,-4.6685123468979066e-17,-9.413018932358872e-17,1.0,0.0,2023-07-16_12:14:04,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.01911877444945314,0.018588055156815043,0.34151465948916176,0.9396926207859084,0.3490658503988658,2023-07-16_12:14:04,0.36397023426620234,0.7,16,0.001,0.001,1000,6
5,0.01881380518898463,0.0017126341298704635,0.3043552231779612,0.9525570665365044,0.3092665251368813,2023-07-16_12:14:04,0.04282073409118443,0.24009999999999995,16,0.001,0.001,1000,6
8,0.018813392147421837,-1.1817269768111126e-05,0.3044606333261241,0.9525249196818988,0.30937212882572346,2023-07-16_12:14:04,0.0017279710749671575,0.11764899999999996,16,0.001,0.001,1000,6
0,0.02594741340726614,-4.6685123468979066e-17,-9.413018932358872e-17,1.0,0.0,2023-07-16_12:14:32,0.4663076581549986,0.7,16,0.001,0.001,1000,6
1,0.02488255780190251,-0.14517934966870355,0.3968994225071417,0.90630778703665,0.4363323129985822,2023-07-16_12:14:32,0.4663076581549986,0.7,16,0.001,0.001,1000,6
3,0.02247201185673551,0.0795298755631572,0.1895414922260554,0.9786465253694148,0.20702611190879225,2023-07-16_12:14:32,0.32641536070849897,0.48999999999999994,16,0.001,0.001,1000,6
5,0.02108205342665368,-0.09619118508579784,0.3236131898195916,0.9412872883910516,0.34437308452495435,2023-07-16_12:14:32,0.22849075249594927,0.48999999999999994,16,0.001,0.001,1000,6
