iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.01448259991593659,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:08:55,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.014403370209038998,0.042986476710945555,-0.04345962394739282,0.9981299634347877,0.06116567167120229,2023-07-16_04:08:55,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
4,0.01427610474638668,0.015212856736433444,-0.032189872368841486,0.9993659895687836,0.035611162222440616,2023-07-16_04:08:55,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
6,0.01426260988228023,0.018387990471587866,-0.022401653288650986,0.9995799356411431,0.02898598872429452,2023-07-16_04:08:55,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
8,0.014259078074246645,0.019722189039374664,-0.02448056999162157,0.9995057463328464,0.031441831593228525,2023-07-16_04:08:55,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
9,0.014258095994592188,0.021060878935166606,-0.02655636956310087,0.9994254342441492,0.033900465638406416,2023-07-16_04:08:55,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.01573469815775752,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:09:15,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.015330124180764685,0.016566410410737736,-0.05805232143149079,0.9981760776649169,0.060406573378973726,2023-07-16_04:09:15,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
6,0.015322879888117313,0.01938585770099219,-0.05395031378128396,0.9983554237665551,0.05735899586060229,2023-07-16_04:09:15,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
7,0.015320617472753942,0.01874978785909565,-0.04901753434053047,0.9986219138304615,0.05250529127918999,2023-07-16_04:09:15,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.01827829028479755,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:09:37,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.0174986373167485,0.035944738467774594,-0.08416675604153183,0.9958031597428924,0.09164910392299425,2023-07-16_04:09:37,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
5,0.01746952906251026,0.014858265703383021,-0.060855923824766595,0.9980359655221459,0.06268457098875274,2023-07-16_04:09:37,0.03152395454032914,0.24009999999999995,16,0.001,0.001,1000,6
7,0.017448518658056855,0.021513202386510156,-0.06444444765670011,0.9976893781580016,0.06799282638000645,2023-07-16_04:09:37,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
8,0.017446818295866966,0.026374282510498493,-0.07022362015806122,0.9971825511880724,0.07508359088102658,2023-07-16_04:09:37,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
10,0.017446560552343726,0.025204772125303906,-0.06972737269838608,0.9972476186778747,0.07421111574616085,2023-07-16_04:09:37,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
0,0.01778631121851504,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:09:57,0.36397023426620234,0.7,16,0.001,0.001,1000,6
4,0.017405852675438614,0.024483173834161806,-0.035083236392323955,0.9990844512468635,0.04279459059682087,2023-07-16_04:09:57,0.04282073409118443,0.24009999999999995,16,0.001,0.001,1000,6
6,0.017372167902067304,0.022015221055395686,-0.0450575873866875,0.9987417803720705,0.05016938447433039,2023-07-16_04:09:57,0.010281258255293378,0.16806999999999994,16,0.001,0.001,1000,6
7,0.01736062695272267,0.0228446609354306,-0.055291060230831794,0.9982089060538859,0.059860318596211805,2023-07-16_04:09:57,0.010281258255293378,0.16806999999999994,16,0.001,0.001,1000,6
9,0.017360579920932907,0.02111712554162453,-0.055285676636959026,0.9982472444077435,0.05921600893464333,2023-07-16_04:09:57,0.0017279710749671575,0.11764899999999996,16,0.001,0.001,1000,6
0,0.01578421867452562,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:10:17,0.4663076581549986,0.7,16,0.001,0.001,1000,6
4,0.015469765989109874,0.01687131344190321,-0.052115414472477424,0.9984985439934837,0.05480569104358853,2023-07-16_04:10:17,0.0548606296742774,0.24009999999999995,16,0.001,0.001,1000,6
6,0.015465712640434504,0.01905238286731991,-0.03913787900455598,0.9990521673737072,0.04354267780613147,2023-07-16_04:10:17,0.013172037184794,0.16806999999999994,16,0.001,0.001,1000,6
7,0.01546476292423904,0.02133245605714538,-0.052094512984760165,0.9984142867745085,0.05632286363219332,2023-07-16_04:10:17,0.013172037184794,0.16806999999999994,16,0.001,0.001,1000,6
0,0.016282357275485992,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:10:39,0.5773502691896257,0.7,16,0.001,0.001,1000,6
4,0.015869878698140785,0.00868121031032391,-0.06721019227469219,0.9977010707832016,0.06782050726914973,2023-07-16_04:10:39,0.06792468181989024,0.24009999999999995,16,0.001,0.001,1000,6
6,0.01576589117757976,0.0234679081661911,-0.06033746933823039,0.9979021229961189,0.06478596961016689,2023-07-16_04:10:39,0.016308716104955642,0.16806999999999994,16,0.001,0.001,1000,6
8,0.015759855508804876,0.02497458300023235,-0.058049855532912406,0.9980012447269656,0.0632364051043635,2023-07-16_04:10:39,0.002741005915759894,0.11764899999999996,16,0.001,0.001,1000,6
9,0.01575712789781434,0.02563799807869204,-0.05539373795349531,0.9981353750118551,0.0610770783110611,2023-07-16_04:10:39,0.002741005915759894,0.11764899999999996,16,0.001,0.001,1000,6
0,0.017582952743396163,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:11:04,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.017565786838531494,0.05352379004236431,-0.06878464504085825,0.9961946980917455,0.08726646259971634,2023-07-16_04:11:04,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.017377497162670216,0.019247070084930862,-0.018254914505284357,0.9996480922752519,0.026530298397351326,2023-07-16_04:11:04,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
5,0.017340728314594073,0.04356048997346535,-0.03578298314725951,0.9984097664938751,0.05640310556546516,2023-07-16_04:11:04,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
7,0.017317058285698295,0.03329099352378894,-0.03523348520104792,0.9988244646937652,0.048492591028649445,2023-07-16_04:11:04,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
9,0.017315318807960244,0.03082093573703962,-0.03524108300901189,0.9989034668017951,0.04683446710132357,2023-07-16_04:11:04,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
10,0.017315309261903486,0.029164270942621653,-0.03341071149726219,0.9990161007999981,0.04436351170244494,2023-07-16_04:11:04,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.015396876260638237,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:11:23,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.015342188533395775,0.061028618924533665,-0.10621480481034928,0.9924686004661625,0.12280775406759664,2023-07-16_04:11:23,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
4,0.01466042245738279,0.022709001943938895,-0.05985298419082345,0.997948857163614,0.06406004086787219,2023-07-16_04:11:23,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
0,0.015783716225996614,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:11:46,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.01539412117563188,0.008852521591905055,-0.09109171151941492,0.9958031597428924,0.09164910392299425,2023-07-16_04:11:46,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
5,0.015210283221676946,0.020576638133602568,-0.061914738521968216,0.9978693136462684,0.06529078681290829,2023-07-16_04:11:46,0.03152395454032914,0.24009999999999995,16,0.001,0.001,1000,6
7,0.01520836167037487,0.02388294045936471,-0.05511411363610414,0.998194389702287,0.060102478000838955,2023-07-16_04:11:46,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
9,0.01520714396610856,0.023733755217294032,-0.056375667638448056,0.998127493340207,0.06120606721508554,2023-07-16_04:11:46,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
10,0.015206448500976648,0.023562636026020364,-0.0576343838040888,0.9980596575290619,0.062305221032740714,2023-07-16_04:11:46,0.001272105272606307,0.11764899999999996,16,0.001,0.001,1000,6
0,0.01939023961313069,-7.195343381860674e-17,-4.030404391037963e-18,1.0,0.0,2023-07-16_04:12:08,0.36397023426620234,0.7,16,0.001,0.001,1000,6
3,0.018774468218908016,0.03429370559607963,-0.11903879678401451,0.9922971866415341,0.12419921586257741,2023-07-16_04:12:08,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
