iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.1484670378267765,-1.0374007252980086e-16,-1.3226653200661096e-17,1.0,0.0,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.14200905151665283,-0.01296516147682707,0.08618600861958843,0.9961946980917455,0.08726646259971634,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.13342533819377422,-0.06122538959369576,0.15807316809467775,0.9855274350304064,0.17033854241387278,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.12507138773798943,-0.08630794309969482,0.23955707121812533,0.9670384421455508,0.2574655080778774,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.11734249815344917,-0.09293918714441383,0.3228269555570504,0.9418837849006118,0.3426018713455398,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.11066418699920264,-0.090259702918159,0.40408670485066867,0.9102566237012805,0.42689288926106395,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.10570894554257393,-0.09004432387750515,0.48220347639692784,0.8714194323562909,0.5127077816475454,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.10204516723752129,-0.0479278089080261,0.5490442786199282,0.8344179439873033,0.5837204970483817,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.09919503517448902,0.007906483493888944,0.604410956520216,0.7966334685142713,0.6490911910910717,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
9,0.09660747833550067,0.011158451181817958,0.6714794056832443,0.7409391990646061,0.7363285371226173,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.09544500149786611,0.03047662357431685,0.7317465167458688,0.6808951539303224,0.8218121336130778,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.09520760178566072,0.09391441658038954,0.7681500122128025,0.633344804270025,0.8849285394396563,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
12,0.0948937200009829,0.12574040112301785,0.814374522395215,0.5665540475532654,0.9684783694362853,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
13,0.09355327114462852,0.17880909717232166,0.8447841387612507,0.5043481591775973,1.0421694099377958,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
14,0.08892911486327701,0.1535013144020129,0.888207147039121,0.4330420423301641,1.1229313793180948,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
15,0.0833153706043959,0.1504380603999621,0.9233523551395194,0.35325460823802435,1.2097485953885467,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
16,0.07638273760676474,0.09916273232007203,0.9522247030705018,0.2888509431888917,1.2777699238940219,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
17,0.0710987271741034,0.06150162983118011,0.9749991828026131,0.21352785078847464,1.3556116487126002,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
18,0.06928037758916705,0.02267782357618586,0.990322267789014,0.13692159157368763,1.4334432617095922,2023-07-13_22:47:42,0.08748866352592401,0.7,16,0.001,0.001,1000,6
21,0.0691444640979171,0.0473179090338266,0.9916621236562475,0.11986345560782075,1.4506439815158272,2023-07-13_22:47:42,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
23,0.06913797836750746,0.03792096340087978,0.9925531072411936,0.1157597937135369,1.4547764249479624,2023-07-13_22:47:42,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
25,0.06913514062762266,0.039611092346873336,0.9922776416969908,0.11754166559712219,1.4529823043536108,2023-07-13_22:47:42,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
26,0.06913463026285172,0.04169066241468975,0.9920359927948451,0.11885485966913659,1.4516598397251728,2023-07-13_22:47:42,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.15143652632832527,-1.0374007252980086e-16,-1.3226653200661096e-17,1.0,0.0,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.1373607628047472,-0.011749406531244363,0.1732502267046406,0.9848077530122081,0.17453292519943253,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.12051813863217989,-0.06466555218487943,0.3333403230774517,0.9405863040525547,0.3464434451170857,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.10865029506385418,-0.05847198240490036,0.4919885760804913,0.8686358663329137,0.5183540042070536,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.10257533285766912,-0.08191525387273142,0.6334115852767357,0.769467123937195,0.6927899262539859,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.10016914922744108,-0.01478379602126677,0.7512016218704413,0.6599072379315296,0.8501010336281585,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
6,0.09681957215070724,0.047193575295115184,0.8475860454340399,0.5285552592079185,1.0138985646694851,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
7,0.08464316837489713,-0.0035266826994040817,0.9246981397685747,0.38068479457114557,1.1802595883659506,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
8,0.07284952886402608,0.061825735011625735,0.9721164620520004,0.22620159746954444,1.3426198959354103,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
9,0.07105085626244567,0.07791995273954648,0.9954844151414269,0.05421494420912269,1.5165547887582167,2023-07-13_22:48:18,0.17632698070846498,0.7,16,0.001,0.001,1000,6
11,0.070508196018638,0.034879788532710336,0.9850540526995127,0.16867695044723532,1.4013090948664266,2023-07-13_22:48:18,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
