iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.05146468384191394,2.3435041342758817e-17,1.247589239074399e-16,1.0,0.0,2023-07-16_14:41:20,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.03993067890405753,-0.044738734767597314,-0.07479685224185927,0.9961946980917455,0.08726646259971634,2023-07-16_14:41:20,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.0335378791205585,-0.08410284996032741,-0.15181493260542286,0.9848243177676723,0.17443750675685807,2023-07-16_14:41:20,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.03252774849534124,-0.13925459486547478,-0.2168013530185375,0.966232545062618,0.26061168489440684,2023-07-16_14:41:20,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.03249103482812741,-0.12216719286920417,-0.15962030148816095,0.9795899837887725,0.20238490412953433,2023-07-16_14:41:20,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
7,0.032142574898899615,-0.12517193623049325,-0.18893579769521582,0.9739790812587208,0.22862439252907701,2023-07-16_14:41:20,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
0,0.051398427691310644,2.3435041342758817e-17,1.247589239074399e-16,1.0,0.0,2023-07-16_14:41:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.036349150352180004,-0.11781560109301893,-0.12756635036770633,0.9848077530122081,0.17453292519943253,2023-07-16_14:41:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.0357567737810317,-0.13293077894608735,-0.1849791273462913,0.9737104962230771,0.22980647455846787,2023-07-16_14:41:42,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
6,0.035655125975609755,-0.13145234381978263,-0.16465056478697698,0.977553309451518,0.2122789321495003,2023-07-16_14:41:42,0.020744692953370187,0.24009999999999995,16,0.001,0.001,1000,6
8,0.03565243910998139,-0.13268583822867935,-0.16937672381569366,0.9765787186719844,0.21685609398986008,2023-07-16_14:41:42,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.05308513808995485,2.3435041342758817e-17,1.247589239074399e-16,1.0,0.0,2023-07-16_14:42:06,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.03410461125895464,-0.09375668949861653,-0.24124050506090522,0.9659258262890684,0.2617993877991489,2023-07-16_14:42:06,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.03301972150802694,-0.15857792237000512,-0.17672765307769608,0.9714012451991516,0.23973368071122073,2023-07-16_14:42:06,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
7,0.03264324832707673,-0.13300316426187125,-0.19513559273027728,0.9717161410340641,0.23840387273084107,2023-07-16_14:42:06,0.03152395454032915,0.3429999999999999,16,0.001,0.001,1000,6
