iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
12,0.030148754827678207,0.028000384601481923,-0.9033079608988819,0.42807792075610845,1.1284314250659477,2023-07-14_02:46:13,0.020744692953370187,0.24009999999999995,16,0.001,0.001,1000,6
14,0.030125512974336747,0.03170302553243369,-0.9046288233443746,0.4250195408997827,1.1318128535333645,2023-07-14_02:46:13,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
15,0.030122745782137767,0.03327217372684229,-0.9065824994762517,0.42071502718453346,1.1365629751302535,2023-07-14_02:46:13,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.11111984588205814,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:46:40,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.0993468128144748,0.04254875277826962,-0.25529767281507765,0.9659258262890684,0.26179938779914974,2023-07-14_02:46:40,0.2679491924311227,0.7,16,0.001,0.001,1000,6
2,0.0717445537447936,0.007973152980452944,-0.49512401827114716,0.8687857246540042,0.5180514554842011,2023-07-14_02:46:40,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.04640576709061861,-0.0041592918356317295,-0.7029290861278257,0.7112477769152789,0.7795246281463444,2023-07-14_02:46:40,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.03166395449079573,0.05928221811038575,-0.8576579289791626,0.5107920276150427,1.034690509294549,2023-07-14_02:46:40,0.2679491924311227,0.7,16,0.001,0.001,1000,6
6,0.03101483918726462,0.014870797352017379,-0.9368424902028148,0.3494352700239404,1.2138280164275144,2023-07-14_02:46:40,0.18756443470178588,0.48999999999999994,16,0.001,0.001,1000,6
8,0.029950466472656347,0.02398254862443878,-0.9009598559276704,0.43323916647536376,1.122712674802783,2023-07-14_02:46:40,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
12,0.02993346191942762,0.02296800148212354,-0.9055940344966537,0.4235232172998202,1.133465273081735,2023-07-14_02:46:40,0.010812716407332895,0.24009999999999995,16,0.001,0.001,1000,6
14,0.029932591598481495,0.025438578395375208,-0.9052026483678519,0.4242181562793481,1.1326979974085114,2023-07-14_02:46:40,0.0025961332094006275,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10673623345792294,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:47:08,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.085912444628776,0.04491696579329974,-0.3390578779860964,0.9396926207859083,0.3490658503988658,2023-07-14_02:47:08,0.36397023426620234,0.7,16,0.001,0.001,1000,6
2,0.04993581678718329,0.01927643690455279,-0.6399532289474447,0.768172040457087,0.6948151866435454,2023-07-14_02:47:08,0.36397023426620234,0.7,16,0.001,0.001,1000,6
3,0.03194738551974346,0.10141879066307463,-0.8551935991410164,0.5082894223655201,1.0375990073138464,2023-07-14_02:47:08,0.36397023426620234,0.7,16,0.001,0.001,1000,6
6,0.02965234033763466,0.039173218489815614,-0.9088524820707964,0.4152741561750521,1.1425521734471604,2023-07-14_02:47:08,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
9,0.02956259157508751,0.013307548154993777,-0.8947742816693394,0.4463203939158731,1.1081470984987736,2023-07-14_02:47:08,0.04282073409118443,0.3429999999999999,16,0.001,0.001,1000,6
11,0.02951507922261972,0.024143318105263024,-0.8989722058457535,0.43733976872414454,1.1181579138240236,2023-07-14_02:47:08,0.014687511793276256,0.24009999999999995,16,0.001,0.001,1000,6
13,0.029509458225221014,0.026621129817109616,-0.9000101368760048,0.43505524817854563,1.120696691595651,2023-07-14_02:47:08,0.0035264715815656283,0.16806999999999994,16,0.001,0.001,1000,6
0,0.11287837661802769,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:47:33,0.4663076581549986,0.7,16,0.001,0.001,1000,6
1,0.08487585186958375,-0.08054782873499887,-0.4148713564983823,0.90630778703665,0.4363323129985827,2023-07-14_02:47:33,0.4663076581549986,0.7,16,0.001,0.001,1000,6
2,0.05264583043754189,-0.18892986864468095,-0.741534270200299,0.643764266523402,0.8713890080053036,2023-07-14_02:47:33,0.4663076581549986,0.7,16,0.001,0.001,1000,6
3,0.03730025049299059,-0.06559728881878414,-0.95533615960307,0.28814895081273956,1.2785030906036914,2023-07-14_02:47:33,0.4663076581549986,0.7,16,0.001,0.001,1000,6
6,0.03248025244101943,0.025610652030478992,-0.911673585093984,0.41011628685588203,1.1482147653925043,2023-07-14_02:47:33,0.15994352674716447,0.3429999999999999,16,0.001,0.001,1000,6
10,0.0323879807256168,0.02835057249073391,-0.9038123136028733,0.42698893055823944,1.1296360609740739,2023-07-14_02:47:33,0.018817195978277145,0.24009999999999995,16,0.001,0.001,1000,6
11,0.03238766733556987,0.01935394203354098,-0.8968244601998892,0.44196302166011564,1.1130104813326995,2023-07-14_02:47:33,0.018817195978277145,0.24009999999999995,16,0.001,0.001,1000,6
0,0.11168632097542286,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:48:00,0.5773502691896257,0.7,16,0.001,0.001,1000,6
1,0.07217607740312858,0.11674038590155528,-0.48618070950990655,0.8660254037844386,0.5235987755982987,2023-07-14_02:48:00,0.5773502691896257,0.7,16,0.001,0.001,1000,6
2,0.03312122123315989,0.05680583621656741,-0.8578494849756279,0.5107517578029337,1.034737350110856,2023-07-14_02:48:00,0.5773502691896257,0.7,16,0.001,0.001,1000,6
6,0.03199850348755735,0.021790138547269564,-0.8872881244012303,0.4607005254594767,1.0920120148319286,2023-07-14_02:48:00,0.06792468181989024,0.24009999999999995,16,0.001,0.001,1000,6
9,0.03197251399979062,0.02960568848107225,-0.8970056797303674,0.44102643202082936,1.1140543099887938,2023-07-14_02:48:00,0.02329816586422235,0.3429999999999999,16,0.001,0.001,1000,6
11,0.03196626715362072,0.022663681051281328,-0.8954168584220439,0.44465155708127585,1.11001111940109,2023-07-14_02:48:00,0.007991270891428265,0.24009999999999995,16,0.001,0.001,1000,6
13,0.03196552582085134,0.024579964498593374,-0.8954141004044639,0.4445552993071981,1.1101185826328384,2023-07-14_02:48:00,0.001918704141031926,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10556781105697155,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.1020705346018079,0.05376266313106636,-0.06859810162789835,0.9961946980917455,0.08726646259971634,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.0978868342936039,0.059217466334926715,-0.15508193759526928,0.986125186937525,0.1667754021468575,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.09329421259462833,0.05791151312627818,-0.24059268673084544,0.9688970098720803,0.25006228663079066,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.08684377372264931,0.05828152131125034,-0.3242538572975799,0.944173024557092,0.33572099105484937,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.07901573460549116,0.056235968038717096,-0.4054666632357,0.9123783759511488,0.42173921655256574,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.07123418059200101,0.08003723258880566,-0.4799262981473419,0.8736502674103146,0.5081415203213359,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.06205158121883936,0.06388541741405508,-0.5538197493306969,0.830182111764109,0.5913620594474363,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.0544241117313511,0.019431657098640108,-0.6157213297023595,0.7877243520749877,0.6636901705641551,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
9,0.04747423902154001,0.020950004365842365,-0.6820154672844846,0.7310376185271161,0.7509549293173314,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.04188617132604122,0.001739396809068373,-0.7418668789711989,0.6705449339039653,0.8358532409194172,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.036646886263043806,-0.004099831600911624,-0.7973622944139692,0.6034870030313284,0.9229293023967222,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
12,0.032759612426162675,0.029861828787696824,-0.8428832378420076,0.5372672691933018,1.0036026636085598,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
13,0.030412165448069583,0.047939492698894144,-0.8850316191436768,0.463055977345822,1.0893563173971126,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
14,0.03011809894815124,0.01894437467907003,-0.9210163992095403,0.3890628523196627,1.1711822523746616,2023-07-14_02:48:36,0.08748866352592401,0.7,16,0.001,0.001,1000,6
16,0.03008008841425198,0.04930738218017247,-0.8981277787821497,0.43696141138821437,1.1185785967810995,2023-07-14_02:48:36,0.0612420644681468,0.48999999999999994,16,0.001,0.001,1000,6
18,0.02993990085087786,0.03027997137752733,-0.9087114226808318,0.41632520176270243,1.1413964876067668,2023-07-14_02:48:36,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
20,0.02993684192188157,0.02638325206654721,-0.9048027631140384,0.42501280436193245,1.1318202956940537,2023-07-14_02:48:36,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
21,0.029936593724415168,0.026505957505824084,-0.9091274830495483,0.4156737347736718,1.142112885438712,2023-07-14_02:48:36,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
0,0.11031086929142475,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.10254956595599651,0.009305392539079662,-0.17339867149646648,0.9848077530122081,0.17453292519943253,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.09171004965901376,0.08218921549355868,-0.325805153113039,0.9418577042534305,0.34267949799245745,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.07742890901863642,0.1706529697137136,-0.4587723667987067,0.8720123160769023,0.5114978429072684,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.05821438692510128,0.08086055863631027,-0.5910566978434644,0.8025668507927569,0.6392107394826471,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.04393649939447665,0.07316200056599961,-0.7221128796484926,0.6878955667242974,0.8122107014046359,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
6,0.032970748841763105,0.033070584264776035,-0.8299122710338833,0.5569128826340514,0.9801320404863676,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
7,0.030385205056518316,0.023925148231015728,-0.9141812845754711,0.4045987718889731,1.1542562819292805,2023-07-14_02:49:05,0.17632698070846498,0.7,16,0.001,0.001,1000,6
10,0.030230556614697306,0.010946847702452956,-0.88893211706198,0.45790813246882356,1.0951556162774376,2023-07-14_02:49:05,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
12,0.030107823433355406,0.022292036978043814,-0.8965803025355851,0.44231982342256443,1.1126126847822584,2023-07-14_02:49:05,0.020744692953370187,0.24009999999999995,16,0.001,0.001,1000,6
14,0.030105480225757108,0.02652612343313647,-0.8976440645284186,0.43992215014989877,1.1152843442564309,2023-07-14_02:49:05,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.11097902618348598,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:49:41,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.09719319827854686,0.04622303108797628,-0.2546580638912122,0.9659258262890682,0.26179938779914935,2023-07-14_02:49:41,0.2679491924311227,0.7,16,0.001,0.001,1000,6
2,0.07182651478797197,0.04292964612014467,-0.4962630432040085,0.8671101645315292,0.5214251607692951,2023-07-14_02:49:41,0.2679491924311227,0.7,16,0.001,0.001,1000,6
3,0.04931405372917652,0.03224702057262833,-0.704038954192807,0.7094288411414403,0.7821088590284091,2023-07-14_02:49:41,0.2679491924311227,0.7,16,0.001,0.001,1000,6
4,0.034957819618285466,-0.02033624914039422,-0.8612535390808469,0.5077684298886804,1.0382038700718021,2023-07-14_02:49:41,0.2679491924311227,0.7,16,0.001,0.001,1000,6
6,0.03406986710615531,0.09551004150652381,-0.9214795395897648,0.37650138125756916,1.1847794510534935,2023-07-14_02:49:41,0.18756443470178588,0.48999999999999994,16,0.001,0.001,1000,6
8,0.03236564481631041,0.006250599264911449,-0.917869290434692,0.39683358689221926,1.1627317268058106,2023-07-14_02:49:41,0.09190657300387507,0.3429999999999999,16,0.001,0.001,1000,6
11,0.03232873324304821,0.033502631622319916,-0.9109838056094515,0.4110791646285422,1.1471587659215854,2023-07-14_02:49:41,0.03152395454032915,0.3429999999999999,16,0.001,0.001,1000,6
13,0.03231160785071552,0.02406561088784395,-0.9133867512851173,0.40638096528923984,1.1523066103958088,2023-07-14_02:49:41,0.010812716407332895,0.24009999999999995,16,0.001,0.001,1000,6
15,0.03231084020808397,0.02615133678788656,-0.9127097937597113,0.4077706953170026,1.1507851096148018,2023-07-14_02:49:41,0.0025961332094006275,0.16806999999999994,16,0.001,0.001,1000,6
0,0.11078802682459354,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:50:09,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.09341095574200173,0.13009695819137573,-0.31631085961418165,0.9396926207859083,0.3490658503988661,2023-07-14_02:50:09,0.36397023426620234,0.7,16,0.001,0.001,1000,6
2,0.058762349188328664,0.14352910768012844,-0.6198542268232383,0.7714791849025555,0.6896336087125687,2023-07-14_02:50:09,0.36397023426620234,0.7,16,0.001,0.001,1000,6
3,0.03328636521473528,0.04426109332099359,-0.847594129198501,0.5287959415183374,1.013615016696734,2023-07-14_02:50:09,0.36397023426620234,0.7,16,0.001,0.001,1000,6
5,0.03301155613735319,-0.03704540056905686,-0.947990049989196,0.3161368428673888,1.2491416122822856,2023-07-14_02:50:09,0.25477916398634165,0.48999999999999994,16,0.001,0.001,1000,6
7,0.030850372742862196,0.04136852673308514,-0.9130360531678745,0.40577556679963406,1.1529690892020032,2023-07-14_02:50:09,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
11,0.030800348613411188,0.040709480133461984,-0.9070039956746951,0.41914972272136963,1.1382877235976416,2023-07-14_02:50:09,0.014687511793276256,0.24009999999999995,16,0.001,0.001,1000,6
13,0.030797260813415682,0.040131420374213106,-0.9055604155112404,0.4223148149874187,1.1347988041167754,2023-07-14_02:50:09,0.0035264715815656283,0.16806999999999994,16,0.001,0.001,1000,6
14,0.03079720330424607,0.036962708616304706,-0.905018007658057,0.423764278799414,1.1331991505238146,2023-07-14_02:50:09,0.0035264715815656283,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10725166462361813,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:50:38,0.4663076581549986,0.7,16,0.001,0.001,1000,6
1,0.07732083555311049,0.031242836959365316,-0.42146183729426917,0.90630778703665,0.4363323129985827,2023-07-14_02:50:38,0.4663076581549986,0.7,16,0.001,0.001,1000,6
2,0.041487453971058144,0.08397102096615189,-0.7611091121377537,0.6431654429917567,0.8721712975192811,2023-07-14_02:50:38,0.4663076581549986,0.7,16,0.001,0.001,1000,6
3,0.03589145466685296,-0.04605235967856006,-0.9587106036789146,0.28062993169234085,1.2863459758896938,2023-07-14_02:50:38,0.4663076581549986,0.7,16,0.001,0.001,1000,6
5,0.03549502557143724,0.09316169272114751,-0.8392408217225151,0.5357198355146541,1.0054363240605977,2023-07-14_02:50:38,0.32641536070849897,0.48999999999999994,16,0.001,0.001,1000,6
7,0.03248521988280119,0.04896014760483347,-0.9138369512493907,0.40311900287350855,1.1558738320252235,2023-07-14_02:50:38,0.15994352674716447,0.3429999999999999,16,0.001,0.001,1000,6
10,0.03238968364894444,0.01514686537229722,-0.8965736911489185,0.44263550333089785,1.1122606697081332,2023-07-14_02:50:38,0.054860629674277406,0.3429999999999999,16,0.001,0.001,1000,6
12,0.03233537939377198,0.02750778498704481,-0.9025242814136774,0.4297595178978958,1.126569898062927,2023-07-14_02:50:38,0.018817195978277145,0.24009999999999995,16,0.001,0.001,1000,6
14,0.032332459464669436,0.027189318915268247,-0.9005854297944369,0.4338278743682723,1.1220593805502213,2023-07-14_02:50:38,0.004518008754384342,0.16806999999999994,16,0.001,0.001,1000,6
0,0.11179506592452526,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:51:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
1,0.07204684987664366,-0.07656668234106008,-0.4941027657838837,0.8660254037844386,0.5235987755982989,2023-07-14_02:51:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
2,0.03175109345465969,0.06541314685592621,-0.8517723393166484,0.5198124682935655,1.0241649108498019,2023-07-14_02:51:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
5,0.031415181700140245,0.011059565684127826,-0.9358409501655296,0.3522490624546177,1.2108232215256338,2023-07-14_02:51:08,0.19803114233204158,0.3429999999999999,16,0.001,0.001,1000,6
7,0.03004203131422438,0.013218121384439374,-0.9098064524160461,0.4148222515839709,1.1430488813892072,2023-07-14_02:51:08,0.06792468181989024,0.24009999999999995,16,0.001,0.001,1000,6
10,0.029976160032675416,0.02926649536213828,-0.9023654010002946,0.4299769241794212,1.1263291091654395,2023-07-14_02:51:08,0.02329816586422235,0.3429999999999999,16,0.001,0.001,1000,6
12,0.02997264452278614,0.021337650523824657,-0.9029655591587168,0.4291828324191324,1.1272084739736048,2023-07-14_02:51:08,0.007991270891428265,0.24009999999999995,16,0.001,0.001,1000,6
14,0.029971380485221754,0.023106137683972714,-0.9026107786276126,0.42983704901576875,1.1264840314365485,2023-07-14_02:51:08,0.001918704141031926,0.16806999999999994,16,0.001,0.001,1000,6
15,0.02997024031356022,0.02494482470604182,-0.9023357729151411,0.43031140890989583,1.1259585957886376,2023-07-14_02:51:08,0.001918704141031926,0.16806999999999994,16,0.001,0.001,1000,6
0,0.11237784288823605,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.10795060917735191,0.021898989034535892,-0.0843596928228243,0.9961946980917455,0.08726646259971634,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.10364606417715648,0.0653386896840345,-0.15919366363966805,0.9850828559503783,0.1729414881005768,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.09895424917340279,0.1057740216511979,-0.23420773738198242,0.96641533105293,0.25990136313545725,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.09240091219544501,0.09441693088914326,-0.31761540668148897,0.9435072318747891,0.33773609551565026,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.08507537748664705,0.12917868511504885,-0.39087578885406377,0.9113336299071052,0.4242842214809046,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.0761372586712247,0.10559529440344835,-0.4677611885853951,0.8775244180380551,0.500121264712235,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.06817215587943834,0.04669972112891869,-0.5256555729984437,0.8494147129772117,0.5559210987663692,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.0592259243130684,0.026289206275095442,-0.5962361303154506,0.8023785606182922,0.6395262978958056,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
9,0.05178290884941817,0.0065229561820638,-0.6624263708316384,0.7490986278651638,0.7240959435688246,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.04575626831501722,-0.018641448105475564,-0.7225287586171587,0.6910894944822115,0.807800969026593,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.03977463440969609,0.020560758501447708,-0.7741337059120634,0.6326881226802825,0.8857768137361695,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
12,0.03435964463278651,0.04257447873695578,-0.8241881487761791,0.5647134752927109,0.9707102963534532,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
13,0.03079526498913767,0.06221339312907309,-0.8683279202852348,0.4920732837377846,1.056326603630868,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
14,0.02902088360860946,0.036449160461502976,-0.90748634730243,0.4184972976750804,1.1390061998754735,2023-07-14_02:51:48,0.08748866352592401,0.7,16,0.001,0.001,1000,6
18,0.028967346530407688,0.036312471144868255,-0.9117525820275357,0.40913156026573466,1.1492942083390985,2023-07-14_02:51:48,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
19,0.028961950913071816,0.03324451590397671,-0.9158280961126454,0.40019207954805547,1.1590698951717413,2023-07-14_02:51:48,0.010292953775161429,0.24009999999999995,16,0.001,0.001,1000,6
21,0.02896041446365435,0.034536796427904776,-0.9149426237380106,0.40210347543872665,1.1569832482541345,2023-07-14_02:51:48,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
22,0.028959604445846228,0.03549016815652843,-0.9139924211097622,0.40417607811217154,1.1547184505600132,2023-07-14_02:51:48,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.10592740774154663,4.007040210591653e-17,-1.0495817151079335e-16,1.0,0.0,2023-07-14_02:52:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.09784132987260855,0.04308537941934081,-0.1682181312681166,0.9848077530122081,0.17453292519943253,2023-07-14_02:52:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.08587722294032576,0.03531697709427456,-0.33673923180460635,0.9409353861411346,0.345413918474869,2023-07-14_02:52:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.06700979825109318,0.02220271628420677,-0.49483690435204364,0.8687021799678469,0.5182201435177816,2023-07-14_02:52:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.049719903618098374,0.015701551598094658,-0.6381775857368764,0.7697290629438802,0.6923797034134946,2023-07-14_02:52:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.038823357317597354,0.023839366126344554,-0.7619211534008907,0.6472309020920975,0.8668501025520963,2023-07-14_02:52:21,0.17632698070846498,0.7,16,0.001,0.001,1000,6
