iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.12363341823220253,9.502312426423401e-17,3.403584818805589e-17,1.0,0.0,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.12172630801796959,0.025873280008271386,0.0832267797977884,0.9961946980917455,0.08726646259971634,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.11878615058958576,0.025120908050677702,0.1697622041650529,0.9851648258112609,0.1724644913748106,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.11579128541052414,0.03509456230266054,0.2543876164636719,0.9664653704539631,0.2597065747592383,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.11394771933555603,0.06808533624824596,0.33107577027718693,0.9411446335836648,0.34479538332942,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.11304519511759284,0.11300894606635228,0.3990386989525497,0.909943456950611,0.42764862158959865,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.11281831376254561,0.19562375110325508,0.4163543387762362,0.8879078851922054,0.47801917627867657,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.11260275915265168,0.2801114605878889,0.41345727637748525,0.8663663487565934,0.5229164824455039,2023-07-14_07:17:15,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.11258453316986625,0.30019038263156617,0.3914450106278684,0.8698600679592448,0.5158777432581372,2023-07-14_07:17:15,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
11,0.11258433014154517,0.27158678690799415,0.39221233069834427,0.8788686504962867,0.4973108162476044,2023-07-14_07:17:15,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
0,0.12226926907896996,9.502312426423401e-17,3.403584818805589e-17,1.0,0.0,2023-07-14_07:17:37,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.11735519394278571,0.03862742392304761,0.16929740614703756,0.9848077530122081,0.17453292519943253,2023-07-14_07:17:37,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.11286839470267368,0.017104670847086733,0.33675005754501236,0.9414387016575447,0.34392431355646663,2023-07-14_07:17:37,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.11093418113887356,0.17951973369917926,0.3878374839193931,0.9040767397072276,0.44158189561382094,2023-07-14_07:17:37,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.11090710945427464,0.24899217258665496,0.4709045896841801,0.8463165869844163,0.5617643639369951,2023-07-14_07:17:37,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
7,0.11065150424838081,0.24806534729049534,0.41735306300873254,0.8742310931732381,0.5069464849803591,2023-07-14_07:17:37,0.06048015438300347,0.3429999999999999,16,0.001,0.001,1000,6
10,0.11064629629254459,0.24708813914986175,0.42185760538817546,0.8723437466203406,0.5108203319973511,2023-07-14_07:17:37,0.0049808007781041806,0.16806999999999994,16,0.001,0.001,1000,6
0,0.12738652527332306,9.502312426423401e-17,3.403584818805589e-17,1.0,0.0,2023-07-14_07:17:57,0.2679491924311227,0.7,16,0.001,0.001,1000,6
1,0.11972225084900856,0.05762725620403193,0.2523220114262241,0.9659258262890684,0.26179938779914974,2023-07-14_07:17:57,0.2679491924311227,0.7,16,0.001,0.001,1000,6
2,0.11674852669239044,0.1054676214314692,0.48871816905464105,0.8660433777042971,0.5235628266393857,2023-07-14_07:17:57,0.2679491924311227,0.7,16,0.001,0.001,1000,6
6,0.11669879779219675,0.07707869873151513,0.47824285891210444,0.8748386377506616,0.5056937183840894,2023-07-14_07:17:57,0.03152395454032914,0.24009999999999995,16,0.001,0.001,1000,6
8,0.11669538542628304,0.07136931995350956,0.474096005545362,0.8775758643532225,0.5000139697429097,2023-07-14_07:17:57,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
9,0.11669522151350975,0.06391118808786043,0.47537966384581937,0.8774562867966893,0.5002633248736132,2023-07-14_07:17:57,0.007568901485133025,0.16806999999999994,16,0.001,0.001,1000,6
0,0.12377080880105495,9.502312426423401e-17,3.403584818805589e-17,1.0,0.0,2023-07-14_07:18:20,0.36397023426620234,0.7,16,0.001,0.001,1000,6
1,0.11313012056052686,0.011169265335326955,0.3418377187385559,0.9396926207859084,0.3490658503988658,2023-07-14_07:18:20,0.36397023426620234,0.7,16,0.001,0.001,1000,6
2,0.112759418785573,0.26344998676088827,0.5365706065331137,0.8016770476197845,0.6407007979432714,2023-07-14_07:18:20,0.36397023426620234,0.7,16,0.001,0.001,1000,6
4,0.112202715128661,0.10455698483082677,0.3840030367762088,0.9173927755709306,0.4093172097631169,2023-07-14_07:18:20,0.25477916398634165,0.48999999999999994,16,0.001,0.001,1000,6
6,0.11180241033434868,0.174308844380633,0.4718580678469082,0.8642721739003697,0.5270946586297782,2023-07-14_07:18:20,0.12484179035330739,0.3429999999999999,16,0.001,0.001,1000,6
8,0.11173222027719094,0.1484427818924145,0.44385853628361627,0.883716210257686,0.48705246454369144,2023-07-14_07:18:20,0.04282073409118443,0.24009999999999995,16,0.001,0.001,1000,6
10,0.11172390170395463,0.1561655430022583,0.4492810602642443,0.8796356359690337,0.4957007067121827,2023-07-14_07:18:20,0.010281258255293378,0.16806999999999994,16,0.001,0.001,1000,6
12,0.11172358319163374,0.15467252203753973,0.4486417137264884,0.8802255527028889,0.4944590431331157,2023-07-14_07:18:20,0.0017279710749671575,0.11764899999999996,16,0.001,0.001,1000,6
0,0.12311587482690811,9.502312426423401e-17,3.403584818805589e-17,1.0,0.0,2023-07-14_07:18:40,0.4663076581549986,0.7,16,0.001,0.001,1000,6
1,0.1092157904058695,0.16630988690331167,0.38851926165241546,0.90630778703665,0.4363323129985822,2023-07-14_07:18:40,0.4663076581549986,0.7,16,0.001,0.001,1000,6
5,0.10905189439654356,0.2023142912233254,0.422848724237969,0.8833277330510604,0.4878818536693329,2023-07-14_07:18:40,0.0548606296742774,0.24009999999999995,16,0.001,0.001,1000,6
7,0.10903980210423529,0.2137799958688659,0.41637739830528525,0.8837012931680194,0.4870843361319754,2023-07-14_07:18:40,0.013172037184794,0.16806999999999994,16,0.001,0.001,1000,6
9,0.10903936438262522,0.2118583440926221,0.41563592685681544,0.8845127575926806,0.48534778016020774,2023-07-14_07:18:40,0.002213824289648327,0.11764899999999996,16,0.001,0.001,1000,6
0,0.12091395258903503,9.502312426423401e-17,3.403584818805589e-17,1.0,0.0,2023-07-14_07:19:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
1,0.11136850900948125,0.06543338267998977,0.4956999822786501,0.8660254037844387,0.5235987755982987,2023-07-14_07:19:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
2,0.09489248506724915,-0.04771287486164102,0.8570289468678495,0.5130544472110362,1.032056820376172,2023-07-14_07:19:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
3,0.009044355363585953,0.060279383136529203,0.9978222773706894,0.026778699584756326,1.5440144256815775,2023-07-14_07:19:08,0.5773502691896257,0.7,16,0.001,0.001,1000,6
7,0.005379845388233821,0.004412130882564407,0.9999230786853248,-0.011591799408940779,1.5823883858175232,2023-07-14_07:19:08,0.06792468181989024,0.24009999999999995,16,0.001,0.001,1000,6
9,0.005301002180203951,-0.0429053647356236,0.9990514156623687,-0.007443019543174238,1.5782394150618533,2023-07-14_07:19:08,0.04754727727392317,0.48999999999999994,16,0.001,0.001,1000,6
