iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,desviacion,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
8.0,0.0426936047151685,0.0044506556226695,0.8423748164770908,0.5388736959898084,0.3326241427585374,2023-06-25_23:08:24,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,6
9.0,0.0422410219907779,0.0047922124548516,0.8498715980875015,0.5269680269845451,0.3186539690515201,2023-06-25_23:08:24,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,6
10.0,0.0453294096514594,0.0183511146567106,0.8558533127265063,0.5168929712096317,0.3052817353640123,2023-06-25_23:08:24,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,6
6.0,0.0504235210828497,0.0055501440026777,0.846840036163651,0.5318187182225685,0.3242033695896615,2023-06-25_23:17:54,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,7
9.0,0.0515561136417091,0.0120418251657931,0.8533962240027376,0.5211236698755352,0.3108933311655665,2023-06-25_23:17:54,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,7
7.0,0.0517572392709565,0.0153620659788625,0.8669823801800242,0.4981019568183215,0.2839558124501086,2023-06-25_23:17:54,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,7
7.0,0.0502116433344782,-0.0076375749846756,0.8437208526195389,0.5367278549724357,0.3320616159920987,2023-06-25_23:17:54,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,7
10.0,0.0505207134410749,-0.0025561199333392,0.8525145796354271,0.5226971950947485,0.314869177345561,2023-06-25_23:17:54,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,7
7.0,0.0542554305866367,0.0153833052321767,0.558425079611506,0.8294123126533732,0.7390461448784904,2023-06-25_23:17:54,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,7
10.0,0.0577584435231995,-0.0060782902949199,0.8536600148862854,0.5207951933067715,0.3133100616445096,2023-06-25_23:26:48,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,8
10.0,0.0595870472025144,0.0017602008662347,0.8548959038458286,0.518796583720955,0.3096441840826682,2023-06-25_23:26:48,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,8
9.0,0.0543870134279143,0.0093904371938999,0.8520453723789957,0.5233837054177805,0.3138532542142072,2023-06-25_23:26:48,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,8
9.0,0.0592987230047593,-0.0180236379151539,0.8718661631860389,0.4894124456606707,0.2804236132390055,2023-06-25_23:26:48,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,8
6.0,0.0585787536110746,0.0118847380741523,0.8597299041075851,0.5106106589017423,0.2987464834114782,2023-06-25_23:26:48,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,8
7.0,0.0608181683346645,0.0118157387379963,0.6052434225453956,0.7959527547434024,0.681825552954192,2023-06-25_23:26:48,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,8
5.0,0.0661084081511948,0.0200194162718097,0.829095735784177,0.5587481399312485,0.3545407972129635,2023-06-25_23:32:17,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,9
11.0,0.0612989487126479,-0.0011267543307929,0.8500773858691357,0.5266565944318693,0.3192112070311693,2023-06-25_23:32:17,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,9
7.0,0.0634064404293898,0.0088634170363302,0.8539816491813128,0.5202276258523815,0.3102577962507161,2023-06-25_23:32:17,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,9
10.0,0.0661491062492144,-0.0055411570520382,0.8646240082177578,0.5023889130862499,0.2921700940360107,2023-06-25_23:32:17,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,9
7.0,0.0658909697085619,-0.0093998056226066,0.8642075848624613,0.503047606018008,0.2937071782828211,2023-06-25_23:32:17,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,9
7.0,0.0664039733819678,-0.0049781810352052,0.8524737026789866,0.522746405013329,0.3153563684777574,2023-06-25_23:32:17,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,9
5.0,0.072881664149465,-0.0057029288971467,0.8783046779610261,0.4780673271347588,0.2648875490220402,2023-06-25_23:38:03,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,10
8.0,0.0709831737913197,-0.0005140655029111,0.8488515403225588,0.528631060597727,0.3214035514808974,2023-06-25_23:38:03,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,10
10.0,0.072854050202296,-0.0017771396837683,0.8588922123464848,0.5121533064865493,0.3025987939197246,2023-06-25_23:38:03,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,10
8.0,0.0726602687500417,-0.0107816679836389,0.8530423687501719,0.5217302681966864,0.3153041333926362,2023-06-25_23:38:03,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,10
8.0,0.0737000925000757,0.0020772076904095,0.8565940322333782,0.5159867722629848,0.3063529897665206,2023-06-25_23:38:03,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,10
12.0,0.0679350055288527,-0.0188443348730545,0.854688270389059,0.5187994328279,0.3137109424876393,2023-06-25_23:38:03,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,10
5.0,0.0870230058208108,-0.0187608289032905,0.8464054261283785,0.5322084985410317,0.329077193170662,2023-06-25_23:45:07,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,12
11.0,0.0898341203574101,0.0045987757375227,0.8537992614617989,0.5205820515432725,0.3112700163265126,2023-06-25_23:45:07,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,12
9.0,0.0844825892709196,0.0041005226452374,0.8615307785433227,0.5076887859078355,0.2964976421599209,2023-06-25_23:45:07,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,12
12.0,0.0827430654317155,0.0110065264334375,0.845194492692137,0.5343455117232214,0.3264579184132306,2023-06-25_23:45:07,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,12
6.0,0.08632557373494,0.0099346632462251,0.8526033520626196,0.522464186827929,0.3127140848890085,2023-06-25_23:45:07,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,12
11.0,0.0884292642585945,-0.0021216713559483,0.8518368963520493,0.5238028259984527,0.3160726855943656,2023-06-25_23:45:07,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,12
5.0,0.0920218129176653,0.0220242077893225,0.8402003790376972,0.5418286235851357,0.334203703213667,2023-06-25_23:53:03,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,13
8.0,0.0914596349466594,0.0050430053930907,0.8435732857655978,0.5369903906395703,0.3303302816432996,2023-06-25_23:53:03,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,13
10.0,0.0969873368740086,0.0007067450148446,0.8587202217291873,0.5124442226280433,0.3025041050216856,2023-06-25_23:53:03,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,13
7.0,0.093880018219353,-0.0153631947085754,0.8682996857518025,0.4958020048080355,0.2868939594538132,2023-06-25_23:53:03,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,13
9.0,0.0943192658014598,0.0154218656156432,0.8480234230326996,0.5297343108095189,0.320556418727116,2023-06-25_23:53:03,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,13
11.0,0.0963253793306656,0.0139062166527746,0.8541030383904751,0.5199178944319617,0.309272179212859,2023-06-25_23:53:03,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,13
7.0,0.1034265802009031,-0.0018316788873752,0.8598078610001597,0.5106144211778428,0.3008459093561716,2023-06-26_00:01:35,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,14
9.0,0.1027273272629828,-0.0045662696448692,0.852197862205801,0.5231997255670083,0.3158050983006247,2023-06-26_00:01:35,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,14
9.0,0.1011919138254603,-0.0003754242571054,0.8614750855874835,0.507799700638613,0.2973693169736743,2023-06-26_00:01:35,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,14
10.0,0.1034332910785467,0.003679391400674,0.8628926567342006,0.5053738468036447,0.2939153084295309,2023-06-26_00:01:35,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,14
9.0,0.0995536232367159,0.0038680803817554,0.8618506987001122,0.5071473268235657,0.2959143342081369,2023-06-26_00:01:35,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,14
11.0,0.0991399910999471,-0.0092621391110459,0.8440049177155784,0.5362554537261203,0.331812596661665,2023-06-26_00:01:35,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,14
8.0,0.1089416074100884,-0.0050613414464082,0.8550509350380728,0.5185193162393087,0.3105018717540215,2023-06-26_00:11:41,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,15
9.0,0.1112823885632689,0.0110825535784135,0.846216119668743,0.532724559053698,0.3245475825065096,2023-06-26_00:11:41,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,15
9.0,0.1032654024893418,0.0120155117890199,0.852905985621073,0.5219262468665413,0.3118293851679435,2023-06-26_00:11:41,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,15
10.0,0.11454728525132,-0.0017692377665168,0.8630535159242981,0.50510939255614,0.2945473527454127,2023-06-26_00:11:41,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,15
9.0,0.1056968421908095,0.0060024485715077,0.857759651635255,0.5140159050435233,0.3034778846262508,2023-06-26_00:11:41,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,15
10.0,0.1075874108355492,-0.000993799058953,0.8523054828059473,0.5230433790254414,0.3150031140970793,2023-06-26_00:11:41,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,15
7.0,0.0486105424351994,0.0391692595344544,0.9438138961297434,0.3281479827454625,0.0956505510456259,2023-06-26_21:10:00,5.0,0.087488663525924,0.7,1,0.0001,0.01,2000,6
7.0,0.0685518407262861,-0.0201307005632175,0.991577448238804,0.1279410764338661,0.1319116359554152,2023-06-26_21:10:00,10.0,0.1763269807084649,0.7,1,0.0001,0.01,2000,6
11.0,0.0435308218002319,-0.0745698608795521,0.828603149324354,0.5548478681387958,0.3720049597822631,2023-06-26_21:10:00,15.0,0.2679491924311227,0.7,1,0.0001,0.01,2000,6
9.0,0.075311717577279,0.1356824244547631,0.9836288467891114,0.1185941459701976,0.1464317612797459,2023-06-26_21:10:00,20.0,0.3639702342662023,0.7,1,0.0001,0.01,2000,6
10.0,0.0404369467869401,-0.0479598447117605,0.849703878985045,0.5250744436106102,0.3289944882418182,2023-06-26_21:10:00,25.0,0.4663076581549986,0.7,1,0.0001,0.01,2000,6
7.0,0.095031070522964,0.4327292870901185,0.9015043698049742,-0.005935934384245,0.4619270671287065,2023-06-26_21:10:00,30.0,0.5773502691896257,0.7,1,0.0001,0.01,2000,6
12.0,0.0436400799080729,-0.0125691632477574,0.8511531328796804,0.5247669583008787,0.3191640128674983,2023-06-26_21:11:32,5.0,0.087488663525924,0.7,2,0.0001,0.01,2000,6
11.0,0.0434151641093197,0.0167326027871096,0.8562670491447374,0.5162622982098658,0.3047164370375083,2023-06-26_21:11:32,10.0,0.1763269807084649,0.7,2,0.0001,0.01,2000,6
11.0,0.0485966941341769,-0.1628122829885951,0.844708190402968,0.5098629556794498,0.3706729881163844,2023-06-26_21:11:32,15.0,0.2679491924311227,0.7,2,0.0001,0.01,2000,6
15.0,0.0464718360453848,-0.0340255135246755,0.9032115698782976,0.4278447434144345,0.2197760478370414,2023-06-26_21:11:32,20.0,0.3639702342662023,0.7,2,0.0001,0.01,2000,6
9.0,0.0431701168417947,0.0665607315504067,0.8604060000460556,0.5052436878380788,0.2913158490589,2023-06-26_21:11:32,25.0,0.4663076581549986,0.7,2,0.0001,0.01,2000,6
12.0,0.0431899828836326,0.0257889813685013,0.77357895929228,0.6331749538478666,0.4467060086053311,2023-06-26_21:11:32,30.0,0.5773502691896257,0.7,2,0.0001,0.01,2000,6
7.0,0.0429818611592071,-0.0331750444112667,0.8685706276288973,0.494453720027116,0.2902712717869983,2023-06-26_21:13:14,5.0,0.087488663525924,0.7,3,0.0001,0.01,2000,6
13.0,0.0458917571231727,0.0451226825940899,0.9175856786732468,0.394968942841421,0.1668052746628598,2023-06-26_21:13:14,10.0,0.1763269807084649,0.7,3,0.0001,0.01,2000,6
10.0,0.0435456791892661,0.017733762257764,0.8647934458023665,0.5018145173004208,0.2879386938246979,2023-06-26_21:13:14,15.0,0.2679491924311227,0.7,3,0.0001,0.01,2000,6
11.0,0.0423321323469289,8.460313706894656e-05,0.8540609665758409,0.5201729118416778,0.3115059673645204,2023-06-26_21:13:14,20.0,0.3639702342662023,0.7,3,0.0001,0.01,2000,6
14.0,0.0456077074632057,0.0244882132247567,0.6226037008067586,0.7821540507820612,0.6589431654443988,2023-06-26_21:13:14,25.0,0.4663076581549986,0.7,3,0.0001,0.01,2000,6
10.0,0.042679936159403,-0.0074440206883608,0.836205100347079,0.548366316169696,0.3456704275602751,2023-06-26_21:13:14,30.0,0.5773502691896257,0.7,3,0.0001,0.01,2000,6
6.0,0.0425973213277767,-0.0070111495484968,0.8461411251734599,0.5329127884299643,0.3275042851712023,2023-06-27_12:00:14,5.0,0.087488663525924,0.7,4,0.0001,0.01,2000,6
8.0,0.0456299944780777,-0.0172200261734337,0.8723729346464508,0.4885375457371989,0.2792464174458443,2023-06-27_12:00:14,10.0,0.1763269807084649,0.7,4,0.0001,0.01,2000,6
8.0,0.0427614292129874,0.0177899276982591,0.8475835129264483,0.5303637497866459,0.3210555041589175,2023-06-27_12:00:14,15.0,0.2679491924311227,0.7,4,0.0001,0.01,2000,6
11.0,0.0407187710516154,0.0110947422146116,0.8506753169178912,0.5255743637981564,0.3161884280009764,2023-06-27_12:00:14,20.0,0.3639702342662023,0.7,4,0.0001,0.01,2000,6
11.0,0.0416319509968164,0.0166650595336378,0.8575226890728811,0.5141761502792163,0.3023060437357222,2023-06-27_12:00:14,25.0,0.4663076581549986,0.7,4,0.0001,0.01,2000,6
13.0,0.0435680374503144,-0.0149912782113224,0.8758671581668699,0.4823193784436635,0.2717856477383678,2023-06-27_12:00:14,30.0,0.5773502691896257,0.7,4,0.0001,0.01,2000,6
9.0,0.0432024239562455,-0.0029488825116781,0.8573944210826887,0.5146514459206477,0.3056730109752203,2023-06-27_12:02:15,5.0,0.087488663525924,0.7,5,0.0001,0.01,2000,6
9.0,0.0421370277181279,-0.0055435296273829,0.8552926582533744,0.5181155643455876,0.3101273951084418,2023-06-27_12:02:15,10.0,0.1763269807084649,0.7,5,0.0001,0.01,2000,6
10.0,0.0444310586899521,0.0046645187368703,0.851009561831865,0.5251294773060168,0.3165345572008433,2023-06-27_12:02:15,15.0,0.2679491924311227,0.7,5,0.0001,0.01,2000,6
11.0,0.04258559877053,-0.0103576600053409,0.8579710523917333,0.5135936060126094,0.3058971463513393,2023-06-27_12:02:15,20.0,0.3639702342662023,0.7,5,0.0001,0.01,2000,6
9.0,0.0426736269146204,-0.0104829716107486,0.8504807787223123,0.5259016565196365,0.3200471322307852,2023-06-27_12:02:15,25.0,0.4663076581549986,0.7,5,0.0001,0.01,2000,6
5.0,0.0459543201141059,-0.0862332183506069,0.7418463201472336,0.6650021573926692,0.5095949703680417,2023-06-27_12:02:15,30.0,0.5773502691896257,0.7,5,0.0001,0.01,2000,6
9.0,0.0428074253723028,-0.0015098879707205,0.8549161080274015,0.5187640778558169,0.310149695261347,2023-06-27_12:04:52,5.0,0.087488663525924,0.7,6,0.0001,0.01,2000,6
5.0,0.0436174208298325,-0.057659686150784,0.8727428800009289,0.4847630617122935,0.2884910139091949,2023-06-27_12:04:52,10.0,0.1763269807084649,0.7,6,0.0001,0.01,2000,6
9.0,0.0443851025775075,0.0005914655328973,0.8585722638976018,0.5126922252524122,0.3028081720891147,2023-06-27_12:04:52,15.0,0.2679491924311227,0.7,6,0.0001,0.01,2000,6
11.0,0.0427990122698251,-0.0046778008824171,0.8626888242447556,0.5057134669969803,0.2957792926023099,2023-06-27_12:04:52,20.0,0.3639702342662023,0.7,6,0.0001,0.01,2000,6
7.0,0.0424516396597028,-0.0032033608645102,0.8504579792402241,0.5260332347160268,0.3188411347185158,2023-06-27_12:04:52,25.0,0.4663076581549986,0.7,6,0.0001,0.01,2000,6
11.0,0.0432348726317295,-0.0037941286911876,0.8542555862520318,0.519839396299157,0.3117903062128223,2023-06-27_12:04:52,30.0,0.5773502691896257,0.7,6,0.0001,0.01,2000,6
8.0,0.0436868858523681,0.0063461869557218,0.855417586981874,0.5179000654501126,0.3079114900692902,2023-06-27_12:07:24,5.0,0.087488663525924,0.7,7,0.0001,0.01,2000,6
9.0,0.0408390625380015,-0.0014369223495211,0.8507780108742427,0.5255232739537121,0.3179487887327345,2023-06-27_12:07:24,10.0,0.1763269807084649,0.7,7,0.0001,0.01,2000,6
5.0,0.0443533826619396,-0.0418612878949072,0.8474369948843813,0.529243018165671,0.3317741519094586,2023-06-27_12:07:24,15.0,0.2679491924311227,0.7,7,0.0001,0.01,2000,6
8.0,0.0442722537554815,0.0049920954069203,0.865476765285718,0.500924193600208,0.2886248580707088,2023-06-27_12:07:24,20.0,0.3639702342662023,0.7,7,0.0001,0.01,2000,6
7.0,0.0429864930920302,0.0035040316848659,0.8554805529299836,0.5178230830318024,0.3082461651898637,2023-06-27_12:07:24,25.0,0.4663076581549986,0.7,7,0.0001,0.01,2000,6
9.0,0.0429903604090224,0.0052779248176771,0.8561420143014024,0.5167136488013031,0.3066968209759869,2023-06-27_12:07:24,30.0,0.5773502691896257,0.7,7,0.0001,0.01,2000,6
9.0,0.0420398442074666,-0.0047534343856785,0.8444088639055294,0.5356781453627861,0.3303234525907496,2023-06-27_12:10:25,5.0,0.087488663525924,0.7,8,0.0001,0.01,2000,6
5.0,0.0448588086292148,0.0549000006451442,0.8815606846427047,0.4688675177717568,0.2489234073901103,2023-06-27_12:10:25,10.0,0.1763269807084649,0.7,8,0.0001,0.01,2000,6
8.0,0.0433150436729202,-0.0146377764427153,0.8536842872086965,0.5205851258668392,0.3148020242248679,2023-06-27_12:10:25,15.0,0.2679491924311227,0.7,8,0.0001,0.01,2000,6
9.0,0.0424596779048444,-0.0045411113741374,0.8539585637582687,0.5203211985796877,0.3124804027155572,2023-06-27_12:10:25,20.0,0.3639702342662023,0.7,8,0.0001,0.01,2000,6
11.0,0.0420313109643774,0.0075786376991173,0.8578247731888063,0.5138863909019178,0.3031011068969036,2023-06-27_12:10:25,25.0,0.4663076581549986,0.7,8,0.0001,0.01,2000,6
8.0,0.0470294654369365,-0.0080663831049336,0.5424052969785812,0.8400782268772246,0.7598983823219823,2023-06-27_12:10:25,30.0,0.5773502691896257,0.7,8,0.0001,0.01,2000,6
7.0,0.0431944145821039,-0.0049692753015254,0.854046079531854,0.5201736251860986,0.3123886844366042,2023-06-27_12:14:58,5.0,0.087488663525924,0.7,9,0.0001,0.01,2000,6
8.0,0.0421889685094363,-0.0097218375680199,0.8594488589050896,0.5111292838422001,0.3029545079182087,2023-06-27_12:14:58,10.0,0.1763269807084649,0.7,9,0.0001,0.01,2000,6
7.0,0.042565058451147,0.0053795148684801,0.8570081320263045,0.5152748028582069,0.3050214415490451,2023-06-27_12:14:58,15.0,0.2679491924311227,0.7,9,0.0001,0.01,2000,6
8.0,0.0422272044233978,0.0114377289974375,0.8597903163622661,0.5105191379811882,0.2986981555704763,2023-06-27_12:14:58,20.0,0.3639702342662023,0.7,9,0.0001,0.01,2000,6
10.0,0.0429195179603994,-0.009764559682416,0.8634308373022859,0.5043727218731027,0.2952853872072403,2023-06-27_12:14:58,25.0,0.4663076581549986,0.7,9,0.0001,0.01,2000,6
7.0,0.0452518463134765,0.0036217835521022,0.5627180432432651,0.8266409658929157,0.734714235627909,2023-06-27_12:14:58,30.0,0.5773502691896257,0.7,9,0.0001,0.01,2000,6
7.0,0.0428445376455786,0.0052715835838618,0.8524587860289359,0.5227678533810118,0.3137042752506714,2023-06-27_12:18:46,5.0,0.087488663525924,0.7,10,0.0001,0.01,2000,6
9.0,0.0421160380356028,-0.0085268713404193,0.8432682615685803,0.5374252799192168,0.3330387261333623,2023-06-27_12:18:46,10.0,0.1763269807084649,0.7,10,0.0001,0.01,2000,6
12.0,0.0440437835641209,-0.0004890896878969,0.8613886038889028,0.5079462903512578,0.297556753129723,2023-06-27_12:18:46,15.0,0.2679491924311227,0.7,10,0.0001,0.01,2000,6
10.0,0.0427773562259972,-0.0025005207099279,0.8482060852964058,0.5296604424179,0.3229294840344243,2023-06-27_12:18:46,20.0,0.3639702342662023,0.7,10,0.0001,0.01,2000,6
8.0,0.0426916494034241,-0.0022389433146994,0.8512244213699574,0.5247970765888611,0.3172434050395338,2023-06-27_12:18:46,25.0,0.4663076581549986,0.7,10,0.0001,0.01,2000,6
12.0,0.0423073237761855,-0.0167562558998537,0.848394318386533,0.5290995260040104,0.3250473734639185,2023-06-27_12:18:46,30.0,0.5773502691896257,0.7,10,0.0001,0.01,2000,6
9.0,0.044572988525033,-0.0074546992512015,0.8511387466713024,0.5248878559977157,0.3182882951776097,2023-06-27_12:21:41,5.0,0.087488663525924,0.7,11,0.0001,0.01,2000,6
