iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,desviacion,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
8.0,0.0206269191112373,0.0090218906615137,0.9991528920684908,-0.0401510119431979,0.010337251867427,2023-06-26_15:43:00,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,14
6.0,0.021136630908587,-0.0036412011742541,0.9993690323905264,-0.035330988562896,0.0081570872798538,2023-06-26_15:54:04,5.0,0.087488663525924,0.7,12,0.0001,0.01,2000,15
11.0,0.0232666395604621,-7.786022417387042e-05,0.9988255037813624,-0.0484521096929007,0.0174274568121264,2023-06-26_15:54:04,10.0,0.1763269807084649,0.7,12,0.0001,0.01,2000,15
5.0,0.0226080465363338,0.0019963945550622,0.997776993020052,-0.0666114600398729,0.0352761328197497,2023-06-26_15:54:04,15.0,0.2679491924311227,0.7,12,0.0001,0.01,2000,15
9.0,0.0216163172153756,-0.0024788267539762,0.9981005753237766,-0.0615556411409232,0.0307662927212421,2023-06-26_15:54:04,20.0,0.3639702342662023,0.7,12,0.0001,0.01,2000,15
10.0,0.0246449420228604,-0.0032706596535404,0.9988917893101632,-0.046952061021546,0.0169667995219164,2023-06-26_15:54:04,25.0,0.4663076581549986,0.7,12,0.0001,0.01,2000,15
9.0,0.0228274378459914,0.0015568336943606,0.9992019677045824,-0.0399124542485064,0.0087275483407616,2023-06-26_15:54:04,30.0,0.5773502691896257,0.7,12,0.0001,0.01,2000,15
6.0,0.0110059400321922,-0.0944510924322488,0.9818179584754868,-0.1646588878761756,0.1665176044090836,2023-06-27_20:00:20,5.0,0.087488663525924,0.7,1,0.0001,0.01,2000,6
5.0,0.0198380583897247,-0.038585419431557,0.9547985528351616,-0.2947386790212166,0.2712217583117776,2023-06-27_20:00:20,10.0,0.1763269807084649,0.7,1,0.0001,0.01,2000,6
9.0,0.0107585692312568,-0.0381546432792791,0.9885023625710851,-0.1463123453014603,0.1227928234026785,2023-06-27_20:00:20,15.0,0.2679491924311227,0.7,1,0.0001,0.01,2000,6
13.0,0.0151334826368848,-0.06709040620978,0.9719630554564728,-0.2253590384748844,0.2086049111450809,2023-06-27_20:00:20,20.0,0.3639702342662023,0.7,1,0.0001,0.01,2000,6
9.0,0.0079579059965914,-0.0094821555531734,0.9999307251844864,-0.0069737764584712,0.0276819338483146,2023-06-27_20:00:20,25.0,0.4663076581549986,0.7,1,0.0001,0.01,2000,6
8.0,0.0134233154822145,0.1966253393535888,0.9770680290327572,-0.0817101129978951,0.201152506671678,2023-06-27_20:00:20,30.0,0.5773502691896257,0.7,1,0.0001,0.01,2000,6
6.0,0.0088467356981718,-0.0456077367125988,0.9945897377543276,-0.093333744732182,0.0792111791084803,2023-06-27_20:03:13,5.0,0.087488663525924,0.7,2,0.0001,0.01,2000,6
7.0,0.0076610702089977,-0.0260121497487381,0.9989592184543976,-0.0374679587171288,0.0301443708145275,2023-06-27_20:03:13,10.0,0.1763269807084649,0.7,2,0.0001,0.01,2000,6
9.0,0.0080628264695416,0.0117931564423861,0.9984844244549196,-0.0537566329121656,0.0238523258901024,2023-06-27_20:03:13,15.0,0.2679491924311227,0.7,2,0.0001,0.01,2000,6
7.0,0.0409299256280072,-0.2438588947060657,0.8479055926716981,-0.4707323500555198,0.5327527055003691,2023-06-27_20:03:13,20.0,0.3639702342662023,0.7,2,0.0001,0.01,2000,6
10.0,0.0107499605510398,-0.1282889856816392,0.990386798541932,-0.0517293478273074,0.1337680406263001,2023-06-27_20:03:13,25.0,0.4663076581549986,0.7,2,0.0001,0.01,2000,6
14.0,0.0098925498314209,0.0773875772498713,0.9965981511272644,-0.0283423368322618,0.0740136573723364,2023-06-27_20:03:13,30.0,0.5773502691896257,0.7,2,0.0001,0.01,2000,6
6.0,0.0083635456394404,-0.0302689778710795,0.9966825790677992,-0.075548828987616,0.0556590559416651,2023-06-27_20:05:17,5.0,0.087488663525924,0.7,3,0.0001,0.01,2000,6
6.0,0.0078555735526613,-0.0017494178308043,0.998698077185844,-0.0509812726650795,0.0202804423924117,2023-06-27_20:05:17,10.0,0.1763269807084649,0.7,3,0.0001,0.01,2000,6
5.0,0.0088874964276331,0.0516553115698365,0.994371966724884,-0.092499300420647,0.077967177155166,2023-06-27_20:05:17,15.0,0.2679491924311227,0.7,3,0.0001,0.01,2000,6
9.0,0.0076251036953181,0.019307635355359,0.9979155009501286,-0.0615781469389784,0.0340902727531139,2023-06-27_20:05:17,20.0,0.3639702342662023,0.7,3,0.0001,0.01,2000,6
12.0,0.0093639865517616,-0.0103743297076727,0.9983081651932916,-0.0572117172572216,0.0293245790859754,2023-06-27_20:05:17,25.0,0.4663076581549986,0.7,3,0.0001,0.01,2000,6
8.0,0.007532129180618,0.0639814590706534,0.9964866461794392,-0.0540438422139238,0.0646479787822205,2023-06-27_20:05:17,30.0,0.5773502691896257,0.7,3,0.0001,0.01,2000,6
9.0,0.0070160874165597,-0.0146214802418615,0.9992324952026954,-0.0363405124693114,0.0187930367237545,2023-06-27_20:07:59,5.0,0.087488663525924,0.7,4,0.0001,0.01,2000,6
7.0,0.0093213501386344,-0.0125610241271453,0.998277182010372,-0.057313947258136,0.0305092044677061,2023-06-27_20:07:59,10.0,0.1763269807084649,0.7,4,0.0001,0.01,2000,6
5.0,0.007125568925403,0.0316676511569435,0.9974323618318958,-0.0642327287342531,0.0432960449640172,2023-06-27_20:07:59,15.0,0.2679491924311227,0.7,4,0.0001,0.01,2000,6
8.0,0.0062911210116001,0.0120667274206153,0.9998570172780628,-0.0118464800330051,0.0213574623779073,2023-06-27_20:07:59,20.0,0.3639702342662023,0.7,4,0.0001,0.01,2000,6
6.0,0.0089774951338777,-0.0484763658821605,0.9984484641698986,0.0273990209246498,0.0785221755032145,2023-06-27_20:07:59,25.0,0.4663076581549986,0.7,4,0.0001,0.01,2000,6
8.0,0.0091462545096882,-0.0357986668240141,0.9979513679009177,-0.0530237942655059,0.0448898797168904,2023-06-27_20:07:59,30.0,0.5773502691896257,0.7,4,0.0001,0.01,2000,6
5.0,0.0070252215955416,0.0071351438441494,0.9979546381487772,-0.0635266079660028,0.0323568808516057,2023-06-27_20:10:40,5.0,0.087488663525924,0.7,5,0.0001,0.01,2000,6
6.0,0.0086285272845998,0.0118965552692865,0.9986290245315904,-0.0509759093671594,0.0213034569897551,2023-06-27_20:10:40,10.0,0.1763269807084649,0.7,5,0.0001,0.01,2000,6
