iteration,loss,normal_x,normal_y,normal_z,angle_diff,timestamp,delta_radius,decrease_factor,phi_simmetries,epsilon_radius,chi_convergence,n_sample_points,n_angles
0,0.1294333841651678,-6.791697421645807e-17,3.9257308248714326e-17,1.0,0.0,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
1,0.12708184868097305,0.0282216091560776,0.08246007682835112,0.9961946980917455,0.08726646259971634,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
2,0.12419901043176783,0.05055132823513627,0.16602278215384159,0.9848253647320228,0.17443147416172874,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
3,0.12144895084202334,0.08360247236956293,0.24453967123630785,0.9660284549666923,0.2614025671911323,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
4,0.11822059378027916,0.11005972210551418,0.3234331839493837,0.9398286189994542,0.3486680007718882,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
5,0.11465763859450873,0.09815490840761908,0.4043007724163725,0.9093439939753362,0.4290917587555246,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
6,0.11144018918275858,0.12205836705418906,0.47824541197647963,0.869702869349936,0.516196322076102,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
7,0.10854021087288926,0.15247751862396028,0.545933059717222,0.8238371808932103,0.6026486508324109,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
8,0.10573350079357625,0.18806996225305167,0.6067078179966036,0.7723569853894866,0.688252815133252,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
9,0.10292158462107208,0.15926536254673776,0.6724650211275077,0.7227899692530579,0.7629652985237366,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
10,0.09931864403188295,0.1634665864925271,0.7330879354772056,0.6601975113238836,0.8497146307644838,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
11,0.09211636707186771,0.13714976185295905,0.7891213941066493,0.5987297956397817,0.9288820298785329,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
12,0.08090751804411439,0.12500326805501805,0.8396015787340074,0.5286240364975162,1.0138175432136556,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
13,0.0653581563383342,0.08916800853841846,0.8825536788373267,0.46167961859279966,1.0909085642359047,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
14,0.05047903768718289,0.03249219981039851,0.9144002148262479,0.4035052714366847,1.1554517094037666,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
15,0.03594772145152139,0.014102868950107851,0.9458680533303901,0.32424486854282525,1.2405829668681587,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
16,0.02499260148033558,0.01689738860409059,0.9704782537675766,0.24059600417005597,1.3278164810166468,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
17,0.018764924723655547,-0.0007422817987473766,0.9876149358651412,0.1568954667089668,1.4132499287323301,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
18,0.01777774002403021,0.002966109688371408,0.9975214591815107,0.07030036035260609,1.5004379315703762,2023-07-14_09:04:10,0.08748866352592401,0.7,16,0.001,0.001,1000,6
21,0.0174751456361264,0.003631398210022999,0.9949624920828771,0.10018209568216602,1.4704458909025864,2023-07-14_09:04:10,0.03000861158939193,0.3429999999999999,16,0.001,0.001,1000,6
24,0.017467440105975292,0.0015272446142246523,0.9950969080488177,0.09889292753059341,1.4717414933544903,2023-07-14_09:04:10,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
25,0.017467030789703915,8.565361293725765e-05,0.9952945692800681,0.09689537153580685,1.4737486905988377,2023-07-14_09:04:10,0.0024713382014162587,0.16806999999999994,16,0.001,0.001,1000,6
0,0.14079893566668034,-6.791697421645807e-17,3.9257308248714326e-17,1.0,0.0,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
1,0.13332368806004585,0.059888296281607724,0.1629941151561374,0.9848077530122081,0.17453292519943253,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
2,0.12473173066973822,0.07510893660115009,0.3309340047555473,0.9406600513145542,0.3462261915886133,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
3,0.11867253109812737,0.02790895361156948,0.4849631301858191,0.8740891560182403,0.5072387545674396,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
4,0.1128214336931708,0.06704303870091609,0.6249071252694083,0.7778150909755298,0.6796144517934581,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
5,0.10335521213710387,0.06849845290246742,0.750666210901756,0.6571211469435212,0.8538031510356058,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
6,0.07857172377407629,0.06717434969249385,0.8536529299705059,0.5164922863859258,1.0280468605995572,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
7,0.04417088208720173,0.031061932114658308,0.9307332762939877,0.3643771737806359,1.1978324169341632,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
8,0.020285344682634394,-0.002756746441997471,0.9796829488774683,0.20053358827837853,1.368893784448593,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
9,0.018734923563899136,0.015001588851977967,0.9994879253745073,0.028263746433897903,1.5425288159754318,2023-07-14_09:04:42,0.17632698070846498,0.7,16,0.001,0.001,1000,6
11,0.01731556560844183,-0.005188898554659375,0.9888456477783253,0.14885348568862497,1.4213875867044685,2023-07-14_09:04:42,0.12342888649592547,0.48999999999999994,16,0.001,0.001,1000,6
13,0.01695889956317842,0.010861856339874017,0.9978468018407549,0.06468214694202286,1.506068992079112,2023-07-14_09:04:42,0.08640022054714783,0.48999999999999994,16,0.001,0.001,1000,6
